Expt,Well,Colony,Cell.count,Time.day,Erl,CHX,FSK,TRM,17A,SB,An,Cell.line,Plate,ABT,PLX
X20130911,C03,H,40,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,H,40,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,H,40,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,H,42,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,H,41,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,H,35,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,H,32,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,H,25,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,H,21,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,I,25,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,I,47,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,I,75,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,I,117,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,I,148,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,I,186,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,I,232,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,I,272,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,I,291,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,I,317,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,I,331,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,J,11,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,J,26,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,J,45,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,J,65,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,J,50,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,J,53,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,J,63,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,J,68,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,J,76,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,J,90,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,J,116,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,K,10,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,K,16,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,K,23,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,K,35,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,K,42,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,K,54,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,K,66,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,K,79,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,K,88,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,K,106,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,K,132,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,L,11,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,L,18,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,L,18,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,L,23,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,L,27,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,L,37,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,L,49,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,L,77,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,L,93,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,L,111,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,L,112,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,M,32,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,M,63,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,M,117,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,M,169,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,M,216,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,M,230,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,M,245,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,M,231,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,M,211,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,M,191,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,M,179,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,N,23,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,N,33,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,N,49,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,N,53,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,N,44,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,N,37,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,N,38,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,N,31,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,N,27,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,N,26,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,N,24,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,O,28,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,O,45,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,O,61,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,O,61,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,O,56,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,O,53,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,O,43,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,O,35,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,O,30,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,O,26,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,O,28,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,P,24,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,P,37,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,P,55,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,P,59,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,P,58,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,P,63,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,P,57,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,P,49,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,P,44,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,P,47,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,P,37,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,Q,47,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,Q,72,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,Q,115,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,Q,151,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,Q,149,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,Q,144,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,Q,128,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,Q,81,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,Q,65,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,Q,59,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,Q,28,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,R,26,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,R,35,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,R,41,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,R,52,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,R,61,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,R,58,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,R,43,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,R,42,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,R,39,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,R,32,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,R,28,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,S,102,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,S,168,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,S,250,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,S,339,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,S,454,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,S,559,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,S,675,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,S,775,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,S,889,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,S,926,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,S,1013,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,T,29,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,T,49,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,T,74,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,T,89,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,T,97,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,T,109,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,T,109,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,T,86,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,T,98,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,T,96,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,T,81,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,U,30,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,U,44,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,U,68,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,U,81,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,U,89,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,U,94,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,U,95,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,U,102,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,U,94,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,U,89,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,U,89,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,V,20,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,V,29,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,V,36,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,V,36,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,V,44,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,V,34,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,V,15,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,V,22,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,V,17,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,V,14,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C03,V,14,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,A,58,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,A,97,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,A,125,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,A,129,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,A,93,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,A,84,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,A,73,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,A,30,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,A,28,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,A,26,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,A,38,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,B,16,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,B,31,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,B,39,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,B,61,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,B,61,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,B,71,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,B,67,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,B,61,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,B,55,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,B,58,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,B,44,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,C,26,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,C,44,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,C,54,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,C,56,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,C,56,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,C,49,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,C,47,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,C,46,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,C,44,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,C,43,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,C,44,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,D,44,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,D,70,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,D,99,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,D,108,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,D,111,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,D,108,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,D,97,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,D,66,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,D,47,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,D,46,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,D,37,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,E,11,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,E,17,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,E,20,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,E,28,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,E,31,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,E,42,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,E,51,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,E,54,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,E,63,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,E,71,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,E,77,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,F,74,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,F,108,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,F,134,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,F,148,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,F,156,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,F,154,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,F,132,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,F,148,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,F,156,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,F,150,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,F,147,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,G,24,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,G,39,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,G,45,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,G,45,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,G,54,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,G,61,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,G,53,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,G,47,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,G,43,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,G,35,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,G,34,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,H,55,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,H,88,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,H,132,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,H,160,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,H,184,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,H,185,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,H,169,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,H,153,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,H,129,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,H,120,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,H,76,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,I,55,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,I,86,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,I,118,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,I,154,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,I,169,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,I,176,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,I,168,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,I,175,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,I,155,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,I,152,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,I,143,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,J,23,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,J,37,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,J,45,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,J,66,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,J,97,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,J,116,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,J,132,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,J,143,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,J,180,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,J,196,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,J,205,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,K,55,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,K,88,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,K,137,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,K,198,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,K,257,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,K,320,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,K,383,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,K,440,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,K,472,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,K,506,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,K,531,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,L,44,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,L,83,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,L,121,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,L,139,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,L,177,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,L,177,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,L,210,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,L,195,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,L,214,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,L,212,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,L,209,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,M,44,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,M,69,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,M,101,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,M,129,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,M,201,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,M,270,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,M,269,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,M,288,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,M,301,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,M,313,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,M,306,10,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,N,35,0,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,N,68,1,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,N,89,2,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,N,108,3,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,N,112,4,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,N,104,5,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,N,121,6,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,N,132,7,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,N,130,8,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
X20130911,C04,N,142,9,0,0,0,0,0,10,0,PC9.par,SB.plate,0,0
