Expt,Well,Subline,Time_h,Cell.count,FUCCI.count,Condition
X20120825,G02,DS7,32.07111111,250,,Erlotinib
X20120825,G02,DS7,33.07333333,247,,Erlotinib
X20120825,G02,DS7,34.07555556,253,,Erlotinib
X20120825,G02,DS7,35.07777778,255,,Erlotinib
X20120825,G02,DS7,36.08,256,,Erlotinib
X20120825,G02,DS7,37.08222222,253,,Erlotinib
X20120825,G02,DS7,38.08444444,257,,Erlotinib
X20120825,G02,DS7,39.08666667,260,,Erlotinib
X20120825,G02,DS7,40.08888889,256,,Erlotinib
X20120825,G02,DS7,41.09111111,259,,Erlotinib
X20120825,G02,DS7,42.09333333,259,,Erlotinib
X20120825,G02,DS7,43.09555556,261,,Erlotinib
X20120825,G02,DS7,44.09777778,260,,Erlotinib
X20120825,G02,DS7,45.1,258,,Erlotinib
X20120825,G02,DS7,46.10222222,259,,Erlotinib
X20120825,G02,DS7,47.10444444,257,,Erlotinib
X20120825,G02,DS7,48.10666667,260,,Erlotinib
X20120825,G02,DS7,49.10888889,259,,Erlotinib
X20120825,G02,DS7,50.11111111,259,,Erlotinib
X20120825,G02,DS7,51.11333333,258,,Erlotinib
X20120825,G02,DS7,52.11555556,262,,Erlotinib
X20120825,G02,DS7,53.11777778,262,,Erlotinib
X20120825,G02,DS7,54.12,264,,Erlotinib
X20120825,G02,DS7,55.12222222,263,,Erlotinib
X20120825,G02,DS7,56.12444444,265,,Erlotinib
X20120825,G02,DS7,57.12666667,265,,Erlotinib
X20120825,G02,DS7,58.12888889,265,,Erlotinib
X20120825,G02,DS7,59.13111111,268,,Erlotinib
X20120825,G02,DS7,60.13333333,264,,Erlotinib
X20120825,G02,DS7,61.13555556,269,,Erlotinib
X20120825,G02,DS7,62.13777778,272,,Erlotinib
X20120825,G02,DS7,63.14,273,,Erlotinib
X20120825,G02,DS7,64.14222222,271,,Erlotinib
X20120825,G02,DS7,65.14444444,274,,Erlotinib
X20120825,G02,DS7,66.14666667,274,,Erlotinib
X20120825,G02,DS7,67.14888889,274,,Erlotinib
X20120825,G02,DS7,68.15111111,274,,Erlotinib
X20120825,G02,DS7,69.15333333,279,,Erlotinib
X20120825,G02,DS7,70.15555556,281,,Erlotinib
X20120825,G02,DS7,71.15777778,283,,Erlotinib
X20120825,G02,DS7,72.16,283,,Erlotinib
X20120112,E10,sp,0,78,48,Erlotinib
X20120112,E10,sp,1.037228261,82,45,Erlotinib
X20120112,E10,sp,2.074456522,80,42,Erlotinib
X20120112,E10,sp,3.111684783,84,43,Erlotinib
X20120112,E10,sp,4.148913043,86,43,Erlotinib
X20120112,E10,sp,5.186141304,91,40,Erlotinib
X20120112,E10,sp,6.223369565,93,42,Erlotinib
X20120112,E10,sp,7.260597826,106,36,Erlotinib
X20120112,E10,sp,8.297826087,111,34,Erlotinib
X20120112,E10,sp,9.335054348,111,29,Erlotinib
X20120112,E10,sp,10.37228261,116,29,Erlotinib
X20120112,E10,sp,11.40951087,104,32,Erlotinib
X20120112,E10,sp,12.44673913,103,32,Erlotinib
X20120112,E10,sp,13.48396739,112,32,Erlotinib
X20120112,E10,sp,14.52119565,117,33,Erlotinib
X20120112,E10,sp,15.55842391,118,31,Erlotinib
X20120112,E10,sp,16.59565217,128,31,Erlotinib
X20120112,E10,sp,17.63288043,133,29,Erlotinib
X20120112,E10,sp,18.6701087,139,30,Erlotinib
X20120112,E10,sp,19.70733696,145,28,Erlotinib
X20120112,E10,sp,20.74456522,137,27,Erlotinib
X20120112,E10,sp,21.78179348,144,24,Erlotinib
X20120112,E10,sp,22.81902174,146,26,Erlotinib
X20120112,E10,sp,23.85625,148,22,Erlotinib
X20120112,E10,sp,24.89347826,155,24,Erlotinib
X20120112,E10,sp,25.93070652,156,25,Erlotinib
X20120112,E10,sp,26.96793478,158,26,Erlotinib
X20120112,E10,sp,28.00516304,160,23,Erlotinib
X20120112,E10,sp,29.0423913,170,18,Erlotinib
X20120112,E10,sp,30.07961957,168,18,Erlotinib
X20120112,E10,sp,31.11684783,173,19,Erlotinib
X20120112,E10,sp,32.15407609,175,15,Erlotinib
X20120112,E10,sp,33.19130435,180,16,Erlotinib
X20120112,E10,sp,34.22853261,184,15,Erlotinib
X20120112,E10,sp,35.26576087,184,14,Erlotinib
X20120112,E10,sp,36.30298913,186,14,Erlotinib
X20120112,E10,sp,37.34021739,191,14,Erlotinib
X20120112,E10,sp,38.37744565,192,15,Erlotinib
X20120112,E10,sp,39.41467391,188,13,Erlotinib
X20120112,E10,sp,40.45190217,185,11,Erlotinib
X20120112,E10,sp,41.48913043,186,7,Erlotinib
X20120112,E10,sp,42.5263587,193,7,Erlotinib
X20120112,E10,sp,43.56358696,187,8,Erlotinib
X20120112,E10,sp,44.60081522,193,7,Erlotinib
X20120112,E10,sp,45.63804348,189,9,Erlotinib
X20120112,E10,sp,46.67527174,193,9,Erlotinib
X20120112,E10,sp,47.7125,191,7,Erlotinib
X20120112,E10,sp,48.74972826,196,8,Erlotinib
X20120112,E10,sp,49.78695652,202,8,Erlotinib
X20120112,E10,sp,50.82418478,195,8,Erlotinib
X20120112,E10,sp,51.86141304,194,8,Erlotinib
X20120112,E10,sp,52.8986413,193,10,Erlotinib
X20120112,E10,sp,53.93586957,190,10,Erlotinib
X20120112,E10,sp,54.97309783,188,10,Erlotinib
X20120112,E10,sp,56.01032609,198,6,Erlotinib
X20120112,E10,sp,57.04755435,204,5,Erlotinib
X20120112,E10,sp,58.08478261,204,4,Erlotinib
X20120112,E10,sp,59.12201087,207,5,Erlotinib
X20120112,E10,sp,60.15923913,196,7,Erlotinib
X20120112,E10,sp,61.19646739,203,6,Erlotinib
X20120112,E10,sp,62.23369565,203,5,Erlotinib
X20120112,E10,sp,63.27092391,202,7,Erlotinib
X20120112,E10,sp,64.30815217,199,8,Erlotinib
X20120112,E10,sp,65.34538043,205,8,Erlotinib
X20120112,E10,sp,66.3826087,205,7,Erlotinib
X20120112,E10,sp,67.41983696,199,7,Erlotinib
X20120112,E10,sp,68.45706522,203,7,Erlotinib
X20120112,E10,sp,69.49429348,199,8,Erlotinib
X20120112,E10,sp,70.53152174,200,8,Erlotinib
X20120112,E10,sp,71.56875,201,10,Erlotinib
X20120112,E10,sp,72.60597826,199,10,Erlotinib
X20120112,E10,sp,73.64320652,191,9,Erlotinib
X20120112,E10,sp,74.68043478,193,7,Erlotinib
X20120112,E10,sp,75.71766304,198,7,Erlotinib
X20120112,E10,sp,76.7548913,204,6,Erlotinib
X20120112,E10,sp,77.79211957,202,8,Erlotinib
X20120112,E10,sp,78.82934783,199,10,Erlotinib
X20120112,E10,sp,79.86657609,195,11,Erlotinib
X20120112,E10,sp,80.90380435,196,13,Erlotinib
X20120112,E10,sp,81.94103261,195,13,Erlotinib
X20120112,E10,sp,82.97826087,195,13,Erlotinib
X20120112,E10,sp,84.01548913,193,11,Erlotinib
X20120112,E10,sp,85.05271739,194,12,Erlotinib
X20120112,E10,sp,86.08994565,193,11,Erlotinib
X20120112,E10,sp,87.12717391,193,11,Erlotinib
X20120112,E10,sp,88.16440217,191,11,Erlotinib
X20120112,E10,sp,89.20163043,195,10,Erlotinib
X20120112,E10,sp,90.2388587,195,9,Erlotinib
X20120112,E10,sp,91.27608696,195,9,Erlotinib
X20120112,E10,sp,92.31331522,193,7,Erlotinib
X20120112,E10,sp,93.35054348,196,5,Erlotinib
X20120112,E10,sp,94.38777174,197,5,Erlotinib
X20120112,E10,sp,95.425,188,4,Erlotinib
X20120112,E10,sp,96.46222826,189,4,Erlotinib
X20120112,E10,sp,97.49945652,188,6,Erlotinib
X20120112,E10,sp,98.53668478,187,6,Erlotinib
X20120112,E10,sp,99.57391304,179,7,Erlotinib
X20120112,E10,sp,100.6111413,183,7,Erlotinib
X20120112,E10,sp,101.6483696,184,6,Erlotinib
X20120112,E10,sp,102.6855978,182,7,Erlotinib
X20120112,E10,sp,103.7228261,179,10,Erlotinib
X20120112,E10,sp,104.7600543,179,10,Erlotinib
X20120112,E10,sp,105.7972826,175,10,Erlotinib
X20120112,E10,sp,106.8345109,170,10,Erlotinib
X20120112,E10,sp,107.8717391,171,10,Erlotinib
X20120112,E10,sp,108.9089674,171,9,Erlotinib
X20120112,E10,sp,109.9461957,174,8,Erlotinib
X20120112,E10,sp,110.9834239,172,7,Erlotinib
X20120112,E10,sp,112.0206522,165,9,Erlotinib
X20120112,E10,sp,113.0578804,170,9,Erlotinib
X20120112,E10,sp,114.0951087,169,9,Erlotinib
X20120112,E10,sp,115.132337,171,9,Erlotinib
X20120112,E10,sp,116.1695652,173,11,Erlotinib
X20120112,E10,sp,117.2067935,172,13,Erlotinib
X20120112,E10,sp,118.2440217,173,15,Erlotinib
X20120112,E10,sp,119.28125,171,11,Erlotinib
X20120112,E10,sp,120.3184783,174,13,Erlotinib
X20120112,E10,sp,121.3557065,167,14,Erlotinib
X20120112,E10,sp,122.3929348,162,15,Erlotinib
X20120112,E10,sp,123.430163,159,14,Erlotinib
X20120112,E10,sp,124.4673913,161,9,Erlotinib
X20120112,E10,sp,125.5046196,160,10,Erlotinib
X20120112,E10,sp,126.5418478,157,9,Erlotinib
X20120112,E10,sp,127.5790761,162,7,Erlotinib
X20120112,E10,sp,128.6163043,162,6,Erlotinib
X20120112,E10,sp,129.6535326,165,7,Erlotinib
X20120112,E10,sp,130.6907609,162,5,Erlotinib
X20120112,E10,sp,131.7279891,165,5,Erlotinib
X20120112,E10,sp,132.7652174,169,4,Erlotinib
X20120112,E10,sp,133.8024457,165,3,Erlotinib
X20120112,E10,sp,134.8396739,170,5,Erlotinib
X20120112,E10,sp,135.8769022,165,7,Erlotinib
X20120112,E10,sp,136.9141304,165,7,Erlotinib
X20120112,E10,sp,137.9513587,161,6,Erlotinib
X20120112,E10,sp,138.988587,158,7,Erlotinib
X20120112,E10,sp,140.0258152,170,7,Erlotinib
X20120112,E10,sp,141.0630435,164,7,Erlotinib
X20120112,E11,sp,0,89,10,Erlotinib
X20120112,E11,sp,1.037228261,96,63,Erlotinib
X20120112,E11,sp,2.074456522,98,63,Erlotinib
X20120112,E11,sp,3.111684783,101,57,Erlotinib
X20120112,E11,sp,4.148913043,112,52,Erlotinib
X20120112,E11,sp,5.186141304,114,51,Erlotinib
X20120112,E11,sp,6.223369565,123,49,Erlotinib
X20120112,E11,sp,7.260597826,124,47,Erlotinib
X20120112,E11,sp,8.297826087,140,44,Erlotinib
X20120112,E11,sp,9.335054348,138,45,Erlotinib
X20120112,E11,sp,10.37228261,136,51,Erlotinib
X20120112,E11,sp,11.40951087,129,49,Erlotinib
X20120112,E11,sp,12.44673913,134,42,Erlotinib
X20120112,E11,sp,13.48396739,145,44,Erlotinib
X20120112,E11,sp,14.52119565,149,44,Erlotinib
X20120112,E11,sp,15.55842391,158,42,Erlotinib
X20120112,E11,sp,16.59565217,148,40,Erlotinib
X20120112,E11,sp,17.63288043,170,35,Erlotinib
X20120112,E11,sp,18.6701087,173,37,Erlotinib
X20120112,E11,sp,19.70733696,183,40,Erlotinib
X20120112,E11,sp,20.74456522,194,38,Erlotinib
X20120112,E11,sp,21.78179348,188,42,Erlotinib
X20120112,E11,sp,22.81902174,206,42,Erlotinib
X20120112,E11,sp,23.85625,207,40,Erlotinib
X20120112,E11,sp,24.89347826,200,40,Erlotinib
X20120112,E11,sp,25.93070652,210,31,Erlotinib
X20120112,E11,sp,26.96793478,214,35,Erlotinib
X20120112,E11,sp,28.00516304,216,29,Erlotinib
X20120112,E11,sp,29.0423913,232,31,Erlotinib
X20120112,E11,sp,30.07961957,235,29,Erlotinib
X20120112,E11,sp,31.11684783,235,27,Erlotinib
X20120112,E11,sp,32.15407609,241,27,Erlotinib
X20120112,E11,sp,33.19130435,242,30,Erlotinib
X20120112,E11,sp,34.22853261,240,28,Erlotinib
X20120112,E11,sp,35.26576087,240,25,Erlotinib
X20120112,E11,sp,36.30298913,255,25,Erlotinib
X20120112,E11,sp,37.34021739,259,29,Erlotinib
X20120112,E11,sp,38.37744565,251,21,Erlotinib
X20120112,E11,sp,39.41467391,265,18,Erlotinib
X20120112,E11,sp,40.45190217,269,17,Erlotinib
X20120112,E11,sp,41.48913043,268,24,Erlotinib
X20120112,E11,sp,42.5263587,270,22,Erlotinib
X20120112,E11,sp,43.56358696,273,20,Erlotinib
X20120112,E11,sp,44.60081522,277,24,Erlotinib
X20120112,E11,sp,45.63804348,280,21,Erlotinib
X20120112,E11,sp,46.67527174,270,21,Erlotinib
X20120112,E11,sp,47.7125,275,20,Erlotinib
X20120112,E11,sp,48.74972826,271,20,Erlotinib
X20120112,E11,sp,49.78695652,280,10,Erlotinib
X20120112,E11,sp,50.82418478,282,13,Erlotinib
X20120112,E11,sp,51.86141304,284,11,Erlotinib
X20120112,E11,sp,52.8986413,286,10,Erlotinib
X20120112,E11,sp,53.93586957,286,10,Erlotinib
X20120112,E11,sp,54.97309783,284,9,Erlotinib
X20120112,E11,sp,56.01032609,283,9,Erlotinib
X20120112,E11,sp,57.04755435,289,6,Erlotinib
X20120112,E11,sp,58.08478261,294,8,Erlotinib
X20120112,E11,sp,59.12201087,305,15,Erlotinib
X20120112,E11,sp,60.15923913,309,16,Erlotinib
X20120112,E11,sp,61.19646739,305,16,Erlotinib
X20120112,E11,sp,62.23369565,311,18,Erlotinib
X20120112,E11,sp,63.27092391,304,20,Erlotinib
X20120112,E11,sp,64.30815217,299,19,Erlotinib
X20120112,E11,sp,65.34538043,307,23,Erlotinib
X20120112,E11,sp,66.3826087,306,23,Erlotinib
X20120112,E11,sp,67.41983696,298,23,Erlotinib
X20120112,E11,sp,68.45706522,303,24,Erlotinib
X20120112,E11,sp,69.49429348,301,21,Erlotinib
X20120112,E11,sp,70.53152174,305,21,Erlotinib
X20120112,E11,sp,71.56875,314,22,Erlotinib
X20120112,E11,sp,72.60597826,314,21,Erlotinib
X20120112,E11,sp,73.64320652,319,24,Erlotinib
X20120112,E11,sp,74.68043478,304,23,Erlotinib
X20120112,E11,sp,75.71766304,307,23,Erlotinib
X20120112,E11,sp,76.7548913,318,21,Erlotinib
X20120112,E11,sp,77.79211957,311,24,Erlotinib
X20120112,E11,sp,78.82934783,318,19,Erlotinib
X20120112,E11,sp,79.86657609,319,21,Erlotinib
X20120112,E11,sp,80.90380435,319,25,Erlotinib
X20120112,E11,sp,81.94103261,320,26,Erlotinib
X20120112,E11,sp,82.97826087,325,27,Erlotinib
X20120112,E11,sp,84.01548913,323,29,Erlotinib
X20120112,E11,sp,85.05271739,316,32,Erlotinib
X20120112,E11,sp,86.08994565,312,35,Erlotinib
X20120112,E11,sp,87.12717391,328,31,Erlotinib
X20120112,E11,sp,88.16440217,328,31,Erlotinib
X20120112,E11,sp,89.20163043,324,30,Erlotinib
X20120112,E11,sp,90.2388587,327,29,Erlotinib
X20120112,E11,sp,91.27608696,339,22,Erlotinib
X20120112,E11,sp,92.31331522,332,20,Erlotinib
X20120112,E11,sp,93.35054348,330,17,Erlotinib
X20120112,E11,sp,94.38777174,329,15,Erlotinib
X20120112,E11,sp,95.425,329,12,Erlotinib
X20120112,E11,sp,96.46222826,334,9,Erlotinib
X20120112,E11,sp,97.49945652,337,11,Erlotinib
X20120112,E11,sp,98.53668478,326,9,Erlotinib
X20120112,E11,sp,99.57391304,338,10,Erlotinib
X20120112,E11,sp,100.6111413,329,14,Erlotinib
X20120112,E11,sp,101.6483696,331,15,Erlotinib
X20120112,E11,sp,102.6855978,330,16,Erlotinib
X20120112,E11,sp,103.7228261,327,14,Erlotinib
X20120112,E11,sp,104.7600543,329,16,Erlotinib
X20120112,E11,sp,105.7972826,327,13,Erlotinib
X20120112,E11,sp,106.8345109,319,14,Erlotinib
X20120112,E11,sp,107.8717391,325,15,Erlotinib
X20120112,E11,sp,108.9089674,324,16,Erlotinib
X20120112,E11,sp,109.9461957,322,17,Erlotinib
X20120112,E11,sp,110.9834239,331,16,Erlotinib
X20120112,E11,sp,112.0206522,321,19,Erlotinib
X20120112,E11,sp,113.0578804,326,18,Erlotinib
X20120112,E11,sp,114.0951087,331,17,Erlotinib
X20120112,E11,sp,115.132337,326,17,Erlotinib
X20120112,E11,sp,116.1695652,325,19,Erlotinib
X20120112,E11,sp,117.2067935,323,20,Erlotinib
X20120112,E11,sp,118.2440217,321,19,Erlotinib
X20120112,E11,sp,119.28125,326,16,Erlotinib
X20120112,E11,sp,120.3184783,319,18,Erlotinib
X20120112,E11,sp,121.3557065,321,22,Erlotinib
X20120112,E11,sp,122.3929348,313,23,Erlotinib
X20120112,E11,sp,123.430163,310,24,Erlotinib
X20120112,E11,sp,124.4673913,329,25,Erlotinib
X20120112,E11,sp,125.5046196,319,25,Erlotinib
X20120112,E11,sp,126.5418478,311,27,Erlotinib
X20120112,E11,sp,127.5790761,319,24,Erlotinib
X20120112,E11,sp,128.6163043,320,23,Erlotinib
X20120112,E11,sp,129.6535326,314,20,Erlotinib
X20120112,E11,sp,130.6907609,317,20,Erlotinib
X20120112,E11,sp,131.7279891,324,19,Erlotinib
X20120112,E11,sp,132.7652174,328,20,Erlotinib
X20120112,E11,sp,133.8024457,329,20,Erlotinib
X20120112,E11,sp,134.8396739,323,22,Erlotinib
X20120112,E11,sp,135.8769022,327,21,Erlotinib
X20120112,E11,sp,136.9141304,333,20,Erlotinib
X20120112,E11,sp,137.9513587,333,17,Erlotinib
X20120112,E11,sp,138.988587,317,15,Erlotinib
X20120112,E11,sp,140.0258152,317,14,Erlotinib
X20120112,E11,sp,141.0630435,317,13,Erlotinib
X20120112,F10,sp,0,87,46,Erlotinib
X20120112,F10,sp,1.037228261,79,42,Erlotinib
X20120112,F10,sp,2.074456522,81,42,Erlotinib
X20120112,F10,sp,3.111684783,84,43,Erlotinib
X20120112,F10,sp,4.148913043,87,41,Erlotinib
X20120112,F10,sp,5.186141304,94,42,Erlotinib
X20120112,F10,sp,6.223369565,98,42,Erlotinib
X20120112,F10,sp,7.260597826,102,39,Erlotinib
X20120112,F10,sp,8.297826087,107,40,Erlotinib
X20120112,F10,sp,9.335054348,113,36,Erlotinib
X20120112,F10,sp,10.37228261,111,35,Erlotinib
X20120112,F10,sp,11.40951087,116,33,Erlotinib
X20120112,F10,sp,12.44673913,121,30,Erlotinib
X20120112,F10,sp,13.48396739,121,31,Erlotinib
X20120112,F10,sp,14.52119565,128,32,Erlotinib
X20120112,F10,sp,15.55842391,130,31,Erlotinib
X20120112,F10,sp,16.59565217,135,30,Erlotinib
X20120112,F10,sp,17.63288043,138,34,Erlotinib
X20120112,F10,sp,18.6701087,144,35,Erlotinib
X20120112,F10,sp,19.70733696,146,29,Erlotinib
X20120112,F10,sp,20.74456522,155,31,Erlotinib
X20120112,F10,sp,21.78179348,156,30,Erlotinib
X20120112,F10,sp,22.81902174,157,30,Erlotinib
X20120112,F10,sp,23.85625,158,29,Erlotinib
X20120112,F10,sp,24.89347826,161,26,Erlotinib
X20120112,F10,sp,25.93070652,164,31,Erlotinib
X20120112,F10,sp,26.96793478,167,32,Erlotinib
X20120112,F10,sp,28.00516304,167,31,Erlotinib
X20120112,F10,sp,29.0423913,170,26,Erlotinib
X20120112,F10,sp,30.07961957,172,25,Erlotinib
X20120112,F10,sp,31.11684783,178,19,Erlotinib
X20120112,F10,sp,32.15407609,179,21,Erlotinib
X20120112,F10,sp,33.19130435,180,18,Erlotinib
X20120112,F10,sp,34.22853261,185,21,Erlotinib
X20120112,F10,sp,35.26576087,184,17,Erlotinib
X20120112,F10,sp,36.30298913,184,17,Erlotinib
X20120112,F10,sp,37.34021739,185,18,Erlotinib
X20120112,F10,sp,38.37744565,186,19,Erlotinib
X20120112,F10,sp,39.41467391,189,21,Erlotinib
X20120112,F10,sp,40.45190217,190,21,Erlotinib
X20120112,F10,sp,41.48913043,189,22,Erlotinib
X20120112,F10,sp,42.5263587,197,21,Erlotinib
X20120112,F10,sp,43.56358696,194,20,Erlotinib
X20120112,F10,sp,44.60081522,200,22,Erlotinib
X20120112,F10,sp,45.63804348,202,21,Erlotinib
X20120112,F10,sp,46.67527174,203,23,Erlotinib
X20120112,F10,sp,47.7125,205,17,Erlotinib
X20120112,F10,sp,48.74972826,209,14,Erlotinib
X20120112,F10,sp,49.78695652,215,14,Erlotinib
X20120112,F10,sp,50.82418478,216,12,Erlotinib
X20120112,F10,sp,51.86141304,220,14,Erlotinib
X20120112,F10,sp,52.8986413,218,14,Erlotinib
X20120112,F10,sp,53.93586957,221,17,Erlotinib
X20120112,F10,sp,54.97309783,219,17,Erlotinib
X20120112,F10,sp,56.01032609,221,17,Erlotinib
X20120112,F10,sp,57.04755435,218,19,Erlotinib
X20120112,F10,sp,58.08478261,217,19,Erlotinib
X20120112,F10,sp,59.12201087,221,20,Erlotinib
X20120112,F10,sp,60.15923913,217,19,Erlotinib
X20120112,F10,sp,61.19646739,223,20,Erlotinib
X20120112,F10,sp,62.23369565,222,16,Erlotinib
X20120112,F10,sp,63.27092391,223,14,Erlotinib
X20120112,F10,sp,64.30815217,220,18,Erlotinib
X20120112,F10,sp,65.34538043,227,19,Erlotinib
X20120112,F10,sp,66.3826087,224,20,Erlotinib
X20120112,F10,sp,67.41983696,227,22,Erlotinib
X20120112,F10,sp,68.45706522,225,21,Erlotinib
X20120112,F10,sp,69.49429348,222,20,Erlotinib
X20120112,F10,sp,70.53152174,222,21,Erlotinib
X20120112,F10,sp,71.56875,232,18,Erlotinib
X20120112,F10,sp,72.60597826,232,18,Erlotinib
X20120112,F10,sp,73.64320652,234,18,Erlotinib
X20120112,F10,sp,74.68043478,237,17,Erlotinib
X20120112,F10,sp,75.71766304,235,17,Erlotinib
X20120112,F10,sp,76.7548913,231,22,Erlotinib
X20120112,F10,sp,77.79211957,230,19,Erlotinib
X20120112,F10,sp,78.82934783,241,21,Erlotinib
X20120112,F10,sp,79.86657609,240,22,Erlotinib
X20120112,F10,sp,80.90380435,237,24,Erlotinib
X20120112,F10,sp,81.94103261,233,28,Erlotinib
X20120112,F10,sp,82.97826087,240,29,Erlotinib
X20120112,F10,sp,84.01548913,227,28,Erlotinib
X20120112,F10,sp,85.05271739,235,27,Erlotinib
X20120112,F10,sp,86.08994565,239,24,Erlotinib
X20120112,F10,sp,87.12717391,238,23,Erlotinib
X20120112,F10,sp,88.16440217,239,25,Erlotinib
X20120112,F10,sp,89.20163043,234,26,Erlotinib
X20120112,F10,sp,90.2388587,231,26,Erlotinib
X20120112,F10,sp,91.27608696,232,20,Erlotinib
X20120112,F10,sp,92.31331522,239,18,Erlotinib
X20120112,F10,sp,93.35054348,236,17,Erlotinib
X20120112,F10,sp,94.38777174,236,14,Erlotinib
X20120112,F10,sp,95.425,247,18,Erlotinib
X20120112,F10,sp,96.46222826,241,17,Erlotinib
X20120112,F10,sp,97.49945652,245,14,Erlotinib
X20120112,F10,sp,98.53668478,237,18,Erlotinib
X20120112,F10,sp,99.57391304,238,20,Erlotinib
X20120112,F10,sp,100.6111413,238,18,Erlotinib
X20120112,F10,sp,101.6483696,240,23,Erlotinib
X20120112,F10,sp,102.6855978,240,23,Erlotinib
X20120112,F10,sp,103.7228261,238,22,Erlotinib
X20120112,F10,sp,104.7600543,237,21,Erlotinib
X20120112,F10,sp,105.7972826,240,26,Erlotinib
X20120112,F10,sp,106.8345109,238,22,Erlotinib
X20120112,F10,sp,107.8717391,239,23,Erlotinib
X20120112,F10,sp,108.9089674,228,28,Erlotinib
X20120112,F10,sp,109.9461957,229,22,Erlotinib
X20120112,F10,sp,110.9834239,232,24,Erlotinib
X20120112,F10,sp,112.0206522,228,21,Erlotinib
X20120112,F10,sp,113.0578804,233,21,Erlotinib
X20120112,F10,sp,114.0951087,228,21,Erlotinib
X20120112,F10,sp,115.132337,235,22,Erlotinib
X20120112,F10,sp,116.1695652,231,19,Erlotinib
X20120112,F10,sp,117.2067935,230,18,Erlotinib
X20120112,F10,sp,118.2440217,221,16,Erlotinib
X20120112,F10,sp,119.28125,226,17,Erlotinib
X20120112,F10,sp,120.3184783,218,18,Erlotinib
X20120112,F10,sp,121.3557065,222,17,Erlotinib
X20120112,F10,sp,122.3929348,223,20,Erlotinib
X20120112,F10,sp,123.430163,224,16,Erlotinib
X20120112,F10,sp,124.4673913,222,17,Erlotinib
X20120112,F10,sp,125.5046196,230,16,Erlotinib
X20120112,F10,sp,126.5418478,230,15,Erlotinib
X20120112,F10,sp,127.5790761,227,16,Erlotinib
X20120112,F10,sp,128.6163043,233,17,Erlotinib
X20120112,F10,sp,129.6535326,232,19,Erlotinib
X20120112,F10,sp,130.6907609,228,22,Erlotinib
X20120112,F10,sp,131.7279891,222,21,Erlotinib
X20120112,F10,sp,132.7652174,219,21,Erlotinib
X20120112,F10,sp,133.8024457,218,23,Erlotinib
X20120112,F10,sp,134.8396739,221,25,Erlotinib
X20120112,F10,sp,135.8769022,227,22,Erlotinib
X20120112,F10,sp,136.9141304,218,26,Erlotinib
X20120112,F10,sp,137.9513587,219,28,Erlotinib
X20120112,F10,sp,138.988587,218,24,Erlotinib
X20120112,F10,sp,140.0258152,221,21,Erlotinib
X20120112,F10,sp,141.0630435,223,22,Erlotinib
X20120612,E09,sp,0,106,57,Erlotinib
X20120612,E09,sp,1.005,105,50,Erlotinib
X20120612,E09,sp,2.01,95,49,Erlotinib
X20120612,E09,sp,3.015,106,47,Erlotinib
X20120612,E09,sp,4.02,114,37,Erlotinib
X20120612,E09,sp,5.024999999,118,31,Erlotinib
X20120612,E09,sp,6.029999999,128,31,Erlotinib
X20120612,E09,sp,7.034999999,135,35,Erlotinib
X20120612,E09,sp,8.039999999,146,39,Erlotinib
X20120612,E09,sp,9.044999999,144,32,Erlotinib
X20120612,E09,sp,10.05,158,34,Erlotinib
X20120612,E09,sp,11.055,162,28,Erlotinib
X20120612,E09,sp,12.06,166,38,Erlotinib
X20120612,E09,sp,13.065,168,45,Erlotinib
X20120612,E09,sp,14.07,174,41,Erlotinib
X20120612,E09,sp,15.075,187,40,Erlotinib
X20120612,E09,sp,16.08,182,41,Erlotinib
X20120612,E09,sp,17.085,191,38,Erlotinib
X20120612,E09,sp,18.09,195,39,Erlotinib
X20120612,E09,sp,19.095,206,36,Erlotinib
X20120612,E09,sp,20.1,207,33,Erlotinib
X20120612,E09,sp,21.105,210,32,Erlotinib
X20120612,E09,sp,22.11,216,27,Erlotinib
X20120612,E09,sp,23.115,225,29,Erlotinib
X20120612,E09,sp,24.12,232,25,Erlotinib
X20120612,E09,sp,25.125,238,29,Erlotinib
X20120612,E09,sp,26.13,234,32,Erlotinib
X20120612,E09,sp,27.135,240,28,Erlotinib
X20120612,E09,sp,28.14,251,30,Erlotinib
X20120612,E09,sp,29.145,249,27,Erlotinib
X20120612,E09,sp,30.15,244,22,Erlotinib
X20120612,E09,sp,31.155,255,20,Erlotinib
X20120612,E09,sp,32.16,255,20,Erlotinib
X20120612,E09,sp,33.165,248,17,Erlotinib
X20120612,E09,sp,34.17,260,18,Erlotinib
X20120612,E09,sp,35.175,270,12,Erlotinib
X20120612,E09,sp,36.18,272,17,Erlotinib
X20120612,E09,sp,37.185,284,20,Erlotinib
X20120612,E09,sp,38.19,279,15,Erlotinib
X20120612,E09,sp,39.195,286,15,Erlotinib
X20120612,E09,sp,40.2,286,16,Erlotinib
X20120612,E09,sp,41.205,292,18,Erlotinib
X20120612,E09,sp,42.21,289,17,Erlotinib
X20120612,E09,sp,43.215,299,18,Erlotinib
X20120612,E09,sp,44.22,293,18,Erlotinib
X20120612,E09,sp,45.22499999,291,18,Erlotinib
X20120612,E09,sp,46.22999999,292,16,Erlotinib
X20120612,E09,sp,47.23499999,297,14,Erlotinib
X20120612,E09,sp,48.23999999,300,11,Erlotinib
X20120612,E09,sp,49.24499999,300,7,Erlotinib
X20120612,E09,sp,50.24999999,303,8,Erlotinib
