DS1,DS2,DS3,DS4,DS5,DS6,DS7,BR1
1926.558195,,1814.508042,1593.083457,,,1195.643802,922.7828571
2527.319588,,1370.866822,2362.317998,,,1124.564082,1047.030794
2224.978274,,1736.976031,1489.948127,,,1500.633974,904.1247002
1801.610104,,1931.718783,1043.115135,,,1211.354918,1402.905544
1771.914594,,2089.865922,849.3697917,,,1442.196843,989.726506
2583.590717,,1477.588629,,,,1306.016239,970.7440132
1848.967723,,1974.8531,,,,1706.469101,1412.896053
1963.442633,,2056.344782,,,,1631.50838,1387.526609
2726.809589,,1405.268382,,,,1701.29497,963.0688913
1207.871401,,2071.988516,,,,1359.761349,968.2544704
1311.480727,,1248.835925,,,,1329.223404,1510.4223
2229.04479,,1481.818274,,,,1953.709856,1075.306616
2156.788707,,1785.692117,,,,1482.506584,1122.306802
1657.950829,,1673.893688,,,,1804.332656,1141.451257
1850.349472,,1564.567737,,,,1088.312729,1153.925624
1815.641056,,1725.004107,,,,1528.096879,1267.73045
1828.879725,,1502.163004,,,,1252.333333,1366.543391
1465.758659,,1854.175207,,,,1057.625899,1353.699329
1789.669204,,1769.042093,,,,1131.13206,1254.58545
1835.322581,,2108.537245,,,,1403.106952,1095.236246
1269.225151,,1506.199763,,,,1087.660865,1239.432995
2149.512821,,1614.283972,,,,1451.390179,1179.656839
2005.762024,,2343.592701,,,,1354.994586,1437.945425
1632.711289,,1283.004811,,,,1462.101899,940.1025641
1692.210981,,2133.261882,,,,1335.610829,1300.809724
1321.425432,,1600.489945,,,,1188.980304,1549.519573
1712.750162,,1922.726164,,,,1358.806025,1117.816203
1450.627285,,1403.63881,,,,1400.915842,1246.480883
1686.045455,,1548.637856,,,,1377.318458,990.0906499
1863.085089,,1586.817879,,,,1429.386775,1343.639324
1380.476117,,2061.576669,,,,1051.44204,1258.713899
1250.854369,,1899.476429,,,,1197.602239,1325.48364
1902.938261,,1676.573734,,,,1200.429772,1089.56412
1919.231064,,1729.086709,,,,1075.803519,1072.535354
1603.237817,,1693.975186,,,,1007.047823,1727.014744
1688.737065,,2085.128738,,,,1064.361345,1025.642286
1837.785397,,1689.828355,,,,1105.227761,1347.09003
2164.253673,,1808.319479,,,,1736.455056,1852.188879
2386.477656,,1773.631995,,,,,1199.333677
1196.565728,,2073.294844,,,,,1124.370729
1763.225377,,1872.131853,,,,,1689.049976
1752.618537,,1613.315436,,,,,1204.083161
1561.865297,,1449.694971,,,,,1263.522778
1974.444158,,2271.82134,,,,,1576.216594
3029.231188,,1672.775479,,,,,1530.645937
1232.869989,,1967.960442,,,,,959.5131195
1697.251894,,2379.100429,,,,,1052.391153
1424.010314,,1899.675887,,,,,1210.555218
1960.720965,,1761.784114,,,,,1155.661995
2151.683342,,2058.536364,,,,,1052.589977
2078.761111,,1659.623896,,,,,895.661442
2012.271871,,1495.797522,,,,,1405.397603
1753.079618,,2285.268126,,,,,1475.490909
1392.198623,,1922.095277,,,,,911.2808765
1890.603083,,1596.741976,,,,,1428.792164
1720.912452,,2112.945274,,,,,1027.661926
2081.651188,,1565.188784,,,,,1254.506243
1262.450719,,1887.579631,,,,,1186.479501
1641.292083,,1616.98112,,,,,1011.257658
1914.851233,,1390.86534,,,,,1035.115512
1239.243651,,1875.058847,,,,,1254.375672
2152.71831,,1638.963001,,,,,1879.411606
1528.973826,,1545.229689,,,,,1357.513823
1527.442149,,1940.790064,,,,,1514.861525
1308.254131,,1260.889499,,,,,1652.687182
1514.230435,,2858.619703,,,,,1182.743278
2090.791578,,2645.673399,,,,,1377.317558
1543.680714,,2018.227388,,,,,1085.316736
1280.173701,,1436.762984,,,,,1090.503932
2067.265339,,1398.431051,,,,,1048.1
1858.117597,,1795.687937,,,,,1360.756688
1466.677928,,1472.400105,,,,,935.3393352
1418.289308,,1784.551852,,,,,928.0869565
1331.73756,,1534.231132,,,,,963.7610619
2048.219107,,2056.343353,,,,,981.3450292
1977.334946,,3115.692015,,,,,1012.452621
2003.79538,,1746.124618,,,,,1227.484876
1264.892281,,1875.46662,,,,,1063.82716
1360.077574,,1614.317608,,,,,1336.438783
1477.212472,,1435.867545,,,,,1270.64121
2245.557119,,1215.33646,,,,,1820.791171
1143.970169,,2118.763441,,,,,1078.220285
1225.661772,,1629.463869,,,,,1652.854015
2117.741252,,1866.652705,,,,,1164.105196
1782.051995,,1319.173469,,,,,1061.41797
1738.75048,,1443.749431,,,,,1288.811873
1235.203629,,2030.230887,,,,,940.2197802
1853.090755,,1849.92161,,,,,908.6287425
1531.867265,,2320.987122,,,,,1009.914871
2151.82137,,1485.945833,,,,,1653.384242
2310.904348,,2045.966744,,,,,1061.803463
1973.824593,,1457.617238,,,,,1111.336449
2529.803219,,1889.738889,,,,,1342.318527
1456.368768,,1404.441792,,,,,1214.03839
1733.358455,,1432.973726,,,,,1023.003656
1722.200647,,2311.452871,,,,,1463.244163
1395.701062,,1741.428487,,,,,1240.243902
1825.875477,,1449.512441,,,,,1031.684793
1488.073806,,1814.610487,,,,,1112.741276
1346.372062,,1630.295816,,,,,1177.203926
1252,,2058.296463,,,,,1238.267281
1727.544847,,1164.919039,,,,,1061.44021
2657.480831,,2123.984478,,,,,1208.941964
1496.277469,,1444.431925,,,,,1138.82991
1668.361713,,1855.606557,,,,,1013.840453
1776.40424,,1668.024516,,,,,1105.325134
1635.046305,,1316.515789,,,,,1623.127328
1435.853783,,1376.166667,,,,,1376.091682
1920.960287,,1844.644531,,,,,1033.439024
1485.079628,,1861.46346,,,,,1326.673594
1414.143396,,1599.877439,,,,,1315.496474
1776.454545,,1838.826549,,,,,1329.755702
2043.824,,2033.340734,,,,,1177.102062
1855.967703,,1352.996592,,,,,1655.042705
1570.234057,,1684.781951,,,,,1156.991546
1489.776884,,1671.056023,,,,,1469.803456
1630.794045,,1998.442605,,,,,1785.284609
1633.964109,,2027.386364,,,,,1367.340018
1332.91717,,1427.971664,,,,,1240.823962
1726.283654,,1062.72101,,,,,1164.895935
2141.808442,,2072.255208,,,,,1136.195166
1419.581087,,2316.109381,,,,,1307.448366
1887.292449,,1836.874929,,,,,1257.363946
1805.723849,,1642.830235,,,,,1082.277245
1263.852234,,1457.884189,,,,,1292.174457
1163.002599,,1491.020012,,,,,1293.208995
1638.174271,,1747.53621,,,,,1163.325438
1905.260012,,1526.328982,,,,,1695.109601
1769.939716,,1826.653783,,,,,1201.386866
2383.921085,,1926.055595,,,,,1404.647091
1442.96956,,1961.839514,,,,,1563.775526
1582.3675,,1655.444286,,,,,1174.274401
1710.951066,,2199.882665,,,,,1152.66858
1592.045091,,1125.94577,,,,,957.8056604
1785.554302,,1614.24079,,,,,1229.153846
2548.744243,,1390.871157,,,,,1314.323591
1651.411239,,1579.671861,,,,,1256.987603
2355.643345,,951.6328626,,,,,2724.259131
1297.232258,,1561.535871,,,,,1030.115774
1291.410007,,2297.036571,,,,,1373.683917
1388.574121,,1649.990481,,,,,1343.272727
1347.505394,,1712.517134,,,,,1125.17566
1141.024894,,1559.692133,,,,,971.9644013
1826.029046,,1738.340964,,,,,1196.039172
1072.129888,,1518.21835,,,,,1273.369231
2170.881874,,1640.141126,,,,,1503.901268
948.3131488,,1814.012482,,,,,1031.905904
2560.908309,,1505.268405,,,,,1177.045413
1466.700974,,1295.186887,,,,,1207.894128
1537.714997,,1492.443719,,,,,1300.221367
1571.272313,,2683.627259,,,,,1350.994643
1019.912,,1152.222133,,,,,1248.82579
1439.580603,,1444.942339,,,,,1043.266871
2270.470642,,1297.753425,,,,,1069.40931
1081.780236,,1526.40016,,,,,1006.710681
1318.679104,,1661.235387,,,,,1093.598647
1677.917683,,2195.056216,,,,,1070.365421
,,1646.733198,,,,,1080.112462
,,1815.825511,,,,,1513.810673
,,2050.025616,,,,,1305.269468
,,1537.236398,,,,,1655.774215
,,1153.738739,,,,,1090.133558
,,1790.700195,,,,,1414.620358
,,1505.877551,,,,,1724.64218
,,1399.883752,,,,,1140.557708
,,1405.507777,,,,,1219.158236
,,1384.198854,,,,,1868.305618
,,1552.258512,,,,,1310.420009
,,1799.697356,,,,,1039.019417
,,1402.396869,,,,,1579.895575
,,2314.548415,,,,,1068.299204
,,1317.560245,,,,,1106.643796
,,1436.746224,,,,,1377.031069
,,1352.368208,,,,,1167.897764
,,1634.74177,,,,,1355.092421
,,1502.770567,,,,,1247.072317
,,1814.508124,,,,,1113.566561
,,1086.553398,,,,,1277.359649
,,1545.167768,,,,,1018.177725
,,2127.542918,,,,,1130.450142
,,1694.322328,,,,,1252.364742
,,1483.838043,,,,,1237.204018
,,1663.464679,,,,,1144.494703
,,1313.290254,,,,,1916.906183
,,1967.347222,,,,,986.9497354
,,1915.501534,,,,,1056.11543
,,1629.269041,,,,,1144.332613
,,1791,,,,,1144.44058
,,1856.685219,,,,,1386.834483
,,1448.191738,,,,,1334.495202
,,1095.907733,,,,,1618.569731
,,2273.502518,,,,,1142.980292
,,1268.477432,,,,,1545.849776
,,1234.293737,,,,,1093.051546
,,1561.425837,,,,,1232.033717
,,1315.241562,,,,,1612.508985
,,1746.068085,,,,,1493.32817
,,1896.373999,,,,,1446.80112
,,1936.374908,,,,,1143.466795
,,967.2995444,,,,,1167.750563
,,1292.410762,,,,,1482.184066
,,1446.8125,,,,,1291.831499
,,1439.826522,,,,,1367.16458
,,1748.640712,,,,,1423.642473
,,1410.012634,,,,,2154.407967
,,1321.737143,,,,,1604.762245
,,1213.253046,,,,,1445.013995
,,1574.397642,,,,,1407.082587
,,2112.469953,,,,,1306.48736
,,1428.436237,,,,,1570.681862
,,997.7310406,,,,,1141.613793
,,1448.101463,,,,,1053.027545
,,1034.984456,,,,,1379.018957
,,1196.974709,,,,,1217.976762
,,1068.181607,,,,,1279.549729
,,1681.407447,,,,,1874.582461
,,1444.352734,,,,,1269.637321
,,1526.031464,,,,,1167.474104
,,895.0661157,,,,,1462.514151
,,1234.704535,,,,,1669.532154
,,1285.419416,,,,,1180.653875
,,1605.02957,,,,,1964.215254
,,1887.839964,,,,,1506.334721
,,872.097561,,,,,1424.428844
,,1260.386383,,,,,1125.172
,,1160.632231,,,,,1262.910569
,,1253.281875,,,,,1318.028147
,,953.3207547,,,,,1567.099574
,,1265.094059,,,,,1015.854526
,,1118.380682,,,,,1696.741822
,,1857.934557,,,,,1564.495564
,,995.1276297,,,,,1124.581973
,,1127.507602,,,,,1246.899471
,,1557.641297,,,,,1112.749322
,,1182.85362,,,,,1138.147842
,,1116.072874,,,,,1228.315333
,,2201.199412,,,,,1135.544589
,,1452.628312,,,,,1160.608466
,,1848.53874,,,,,1279.376686
,,1584.923891,,,,,1230.060134
,,1834.370787,,,,,1537.563065
,,1394.451948,,,,,1952.518051
,,1398.937549,,,,,986.0087527
,,2019.452764,,,,,1118.570681
,,1392.614067,,,,,1477.48739
,,949.7369219,,,,,1578.559627
,,1648.177038,,,,,1079.598326
,,1261.824256,,,,,1148.230207
,,1373.847784,,,,,1068.244266
,,1180.975321,,,,,1648.732524
,,1548.814599,,,,,1219.922449
,,1295.714106,,,,,1127.585811
,,2155.00765,,,,,1315.490648
,,1143.72688,,,,,1298.554054
,,908.2965879,,,,,1041.212613
,,2385.065724,,,,,1302.455191
,,891.4878788,,,,,997.1375839
,,1252.578561,,,,,1062.210155
,,1174.987774,,,,,1155.273495
,,1468.753198,,,,,1464.39816
,,1314.102371,,,,,868.3225806
,,1186.939808,,,,,1419.160502
,,1793.950445,,,,,1405.375716
,,2126.06697,,,,,1134.470588
,,1150.813218,,,,,1336.003526
,,1174.765784,,,,,1557.613563
,,1297.47426,,,,,830.0934579
,,1655.901107,,,,,1319.850771
,,1973.188277,,,,,1161.916188
,,2280.125364,,,,,941.6186709
,,839.0626959,,,,,964.8199697
,,1390.752129,,,,,1468.181337
,,1478.943975,,,,,
,,1244.494109,,,,,
,,1229.461538,,,,,
,,1612.31815,,,,,
,,1494.783578,,,,,
,,1508.774481,,,,,
,,1368.267745,,,,,
,,1710.244992,,,,,
,,1163.052734,,,,,
,,1128.941389,,,,,
,,1342.842345,,,,,
,,1855.006365,,,,,
,,1586.427791,,,,,
,,1771.895512,,,,,
,,1914.725044,,,,,
,,1376.98427,,,,,
,,1356.265589,,,,,
,,1262.336909,,,,,
,,1221.117714,,,,,
,,1337.084661,,,,,
,,1719.733792,,,,,
,,1602.428571,,,,,
,,1560.818686,,,,,
,,2000.087737,,,,,
,,1468.191273,,,,,
,,1668.098563,,,,,
,,1357.168353,,,,,
,,1351.816338,,,,,
,,1275.328982,,,,,
,,1567.449153,,,,,
,,1220.848888,,,,,
,,1365.363289,,,,,
,,2050.843831,,,,,
,,1850.112732,,,,,
,,1045.765432,,,,,
,,1594.722141,,,,,
,,1668.16727,,,,,
,,1161.578114,,,,,
,,1339.525547,,,,,
,,1508.430221,,,,,
,,1519.01763,,,,,
,,1099.846241,,,,,
,,1365.408419,,,,,
,,2637.837707,,,,,
,,1341.938669,,,,,
,,1664.63601,,,,,
,,1346.788611,,,,,
,,2073.147432,,,,,
,,1908.839161,,,,,
,,1718.476879,,,,,
,,1891.236475,,,,,
,,1155.6656,,,,,
,,1233.874424,,,,,
,,1819.117012,,,,,
,,2041.495009,,,,,
,,1895.688875,,,,,
,,1145.662942,,,,,
,,1846.692704,,,,,
,,1667.927763,,,,,
,,1513.990991,,,,,
,,1858.16444,,,,,
,,1334.373533,,,,,
,,1937.014019,,,,,
,,1903.013622,,,,,
,,2229.302983,,,,,
,,1295.106464,,,,,
,,1716.856278,,,,,
,,1617.770694,,,,,
,,1174.510288,,,,,
,,1341.572197,,,,,
,,1060.669257,,,,,
,,1516.378448,,,,,
,,1866.412207,,,,,
,,1634.7676,,,,,
,,2091.119416,,,,,
,,1820.036435,,,,,
,,1273.924887,,,,,
,,1597.871615,,,,,
,,1576.650628,,,,,
,,1912.776108,,,,,
,,1380.360283,,,,,
,,1186.144044,,,,,
,,2622.600829,,,,,
,,1020.747537,,,,,
,,2509.051052,,,,,
,,1246.566308,,,,,
,,1783.926926,,,,,
,,1380.359862,,,,,
,,2360.427443,,,,,
,,1452.111296,,,,,
,,1961.447839,,,,,
,,1485.151125,,,,,
,,1635.587193,,,,,
,,2005.850616,,,,,
,,1814.127131,,,,,
,,1270.235294,,,,,
,,1353.051984,,,,,
,,1108.739046,,,,,
,,1644.978371,,,,,
,,1565.587336,,,,,
,,1033.373441,,,,,
,,1596.912518,,,,,
,,1929.148092,,,,,
,,2166.740648,,,,,
,,1548.415719,,,,,
,,1510.963341,,,,,
,,1808.786226,,,,,
,,1686.322872,,,,,
,,2027.40818,,,,,
,,1643.12178,,,,,
,,1935.315839,,,,,
,,2045.987694,,,,,
,,1869.716312,,,,,
,,2115.15301,,,,,
,,1981.986452,,,,,
,,1498.864553,,,,,
,,1704.807746,,,,,
,,2296.728682,,,,,
,,1888.874699,,,,,
,,1368.062028,,,,,
,,1956.159151,,,,,
,,1121.466292,,,,,
,,1645.982162,,,,,
,,2271.761468,,,,,
,,1251.366251,,,,,
,,1792.640227,,,,,
,,1641.664533,,,,,
,,2052.268657,,,,,
,,1481.855072,,,,,
,,2275.815,,,,,
,,2004.293184,,,,,
,,1477.53252,,,,,
,,1155.941243,,,,,
,,1750.593254,,,,,
,,1868.924827,,,,,
,,2642.557447,,,,,
,,1807.596825,,,,,
,,1641.916038,,,,,
,,1929.332344,,,,,
,,2322.694444,,,,,
,,1051.44677,,,,,
,,1534.925239,,,,,
,,1416.702409,,,,,
,,1958.405328,,,,,
,,1544.429791,,,,,
,,1631.620646,,,,,
,,1815.214064,,,,,
,,2123.145661,,,,,
,,1990.305628,,,,,
,,1607.664773,,,,,
,,1597.627488,,,,,
,,2157.774421,,,,,
,,1724.791572,,,,,
,,1117.416768,,,,,
,,2132.40678,,,,,
,,1696.62139,,,,,
,,1119.114465,,,,,
,,1608.658314,,,,,
,,1380.357218,,,,,
,,2092.263941,,,,,
,,1079.231936,,,,,
,,2112.82582,,,,,
,,2148.123682,,,,,
,,1157.731591,,,,,
,,1647.475652,,,,,
,,2145.717293,,,,,
,,2177.632809,,,,,
,,1184.195587,,,,,
,,2190.718771,,,,,
,,1765.314937,,,,,
,,2005.202221,,,,,
,,1859.808274,,,,,
,,1487.349929,,,,,
,,1576.36037,,,,,
,,1988.096295,,,,,
,,1310.857817,,,,,
,,1795.967422,,,,,
,,1922.208848,,,,,
,,1558.037736,,,,,
,,2118.949458,,,,,
,,1822.756484,,,,,
,,1489.172714,,,,,
,,2039.16184,,,,,
,,1508.30449,,,,,
,,2034.722992,,,,,
,,1030.96034,,,,,
,,1929.766924,,,,,
,,931.5903614,,,,,
,,1470.73494,,,,,
,,2012.268833,,,,,
,,2049.380921,,,,,
,,2091.002089,,,,,
,,1148.82109,,,,,
,,2072.183631,,,,,
,,1181.151515,,,,,
,,1941.779403,,,,,
,,1423.658065,,,,,
,,2178.750753,,,,,
,,1357.596154,,,,,
,,2520.655624,,,,,
,,1104.243059,,,,,
,,2241.563035,,,,,
,,2126.064955,,,,,
,,2021.480153,,,,,
,,1817.942213,,,,,
,,2178.716445,,,,,
,,1750.143668,,,,,
,,1933.533609,,,,,
,,2092.653566,,,,,
,,2334.864845,,,,,
,,1707.835971,,,,,
,,2257.604723,,,,,
,,1931.402554,,,,,
,,1056.438339,,,,,
,,1716.549442,,,,,
,,2655.171623,,,,,
,,1324.666667,,,,,
,,1803.048071,,,,,
,,1705.419376,,,,,
,,2701.435877,,,,,
,,1554.454252,,,,,
,,2221.611177,,,,,
,,1811.147786,,,,,
,,1610.656538,,,,,
,,2197.153177,,,,,
,,2454.798653,,,,,
,,1633.899063,,,,,
,,1514.338925,,,,,
,,1621.819333,,,,,
,,1876.089983,,,,,
,,2113.469572,,,,,
,,1079.874227,,,,,
,,2103.88301,,,,,
,,2075.401741,,,,,
,,1540.785034,,,,,
,,1382.511273,,,,,
,,2136.452479,,,,,
,,1677.512509,,,,,
,,1679.888783,,,,,
,,1797.667969,,,,,
,,2154.265,,,,,
,,1891.179956,,,,,
,,1739.716129,,,,,
,,1665.757937,,,,,
,,1061.178481,,,,,
,,1607.773224,,,,,
,,1844.065106,,,,,
,,2306.45634,,,,,
,,1483.283349,,,,,
,,2118.321164,,,,,
,,1345.112469,,,,,
,,1959.90371,,,,,
,,1666.007239,,,,,
,,1804.361528,,,,,
,,1615.540462,,,,,
,,1074.939024,,,,,
,,1705.133913,,,,,
,,2359.358254,,,,,
,,1303.56446,,,,,
,,1411.59037,,,,,
,,1241.337662,,,,,
,,1678.298639,,,,,
,,1624.787124,,,,,
,,1848.47331,,,,,
,,1610.380049,,,,,
,,2154.02439,,,,,
,,1263.983974,,,,,
,,1968.742233,,,,,
,,1970.441021,,,,,
,,1587.720416,,,,,
,,1867.235919,,,,,
,,1892.866018,,,,,
,,1481.622574,,,,,
,,1686.192401,,,,,
,,1175.953039,,,,,
,,2028.837933,,,,,
,,1676.850547,,,,,
,,2926.604626,,,,,
,,1328.885116,,,,,
,,1019.198962,,,,,
,,1714.67146,,,,,
,,1138.888179,,,,,
,,1572.046064,,,,,
,,1481.541667,,,,,
,,1575.578914,,,,,
,,1789.437801,,,,,
,,1809.221997,,,,,
,,1847.309202,,,,,
,,1616.615534,,,,,
,,2073.636002,,,,,
,,2164.234766,,,,,
,,1733.392121,,,,,
,,1629.778578,,,,,
,,2138.798159,,,,,
,,1415.855801,,,,,
,,2159.461064,,,,,
,,1275.776542,,,,,
,,1650.080517,,,,,
,,1430.506184,,,,,
,,1852.55005,,,,,
,,1591.81505,,,,,
,,1581.302578,,,,,
,,1281.245249,,,,,
,,1287.184559,,,,,
,,2034.368209,,,,,
,,1909.327186,,,,,
,,1388.523064,,,,,
,,935.625624,,,,,
,,2038.479167,,,,,
,,1585.791888,,,,,
,,1164.162437,,,,,
,,1471.296249,,,,,
,,1141.229036,,,,,
,,956.1156757,,,,,
,,2229.08642,,,,,
,,1724.032588,,,,,
,,1498.056125,,,,,
,,2195.045513,,,,,
,,1852.03578,,,,,
,,1658.613323,,,,,
,,1289.400966,,,,,
,,1201.032831,,,,,
,,1260.953066,,,,,
,,1058.670561,,,,,
,,1775.476519,,,,,
,,1465.142537,,,,,
,,1122.940367,,,,,
,,1613.025149,,,,,
,,924.6189655,,,,,
,,1258.332928,,,,,
,,1257.70524,,,,,
,,1756.160775,,,,,
,,1305.631186,,,,,
,,974.6806167,,,,,
,,1442.775116,,,,,
,,1562.890764,,,,,
,,1821.580531,,,,,
,,895.646789,,,,,
,,1394.183511,,,,,
,,1374.613006,,,,,
,,1892.574257,,,,,
,,2046.601188,,,,,
,,1563.268959,,,,,
,,1229.973037,,,,,
,,1236.797763,,,,,
,,870.1074499,,,,,
,,1352.122673,,,,,
,,1814.925097,,,,,
,,1447.09192,,,,,
,,1546.470326,,,,,
,,1270.01004,,,,,
,,1532.220917,,,,,
,,1227.188661,,,,,
,,1313.842737,,,,,
,,1260.94802,,,,,
,,1106.345562,,,,,
,,1502.493296,,,,,
,,1207.339752,,,,,
,,913.5960452,,,,,
