Well ,Colony,Cell.count,Time.day,Erl,CHX,FSK,TRM,17A,Plate
B05,H,22,10,0,500,0,0,0,1
B05,I,40,0,0,500,0,0,0,1
B05,I,50,1,0,500,0,0,0,1
B05,I,47,2,0,500,0,0,0,1
B05,I,47,3,0,500,0,0,0,1
B05,I,53,4,0,500,0,0,0,1
B05,I,54,5,0,500,0,0,0,1
B05,I,55,6,0,500,0,0,0,1
B05,I,66,7,0,500,0,0,0,1
B05,I,58,8,0,500,0,0,0,1
B05,I,62,9,0,500,0,0,0,1
B05,I,61,10,0,500,0,0,0,1
B05,J,16,0,0,500,0,0,0,1
B05,J,16,1,0,500,0,0,0,1
B05,J,18,2,0,500,0,0,0,1
B05,J,16,3,0,500,0,0,0,1
B05,J,16,4,0,500,0,0,0,1
B05,J,17,5,0,500,0,0,0,1
B05,J,17,6,0,500,0,0,0,1
B05,J,15,7,0,500,0,0,0,1
B05,J,15,8,0,500,0,0,0,1
B05,J,15,9,0,500,0,0,0,1
B05,J,14,10,0,500,0,0,0,1
B05,K,16,0,0,500,0,0,0,1
B05,K,25,1,0,500,0,0,0,1
B05,K,23,2,0,500,0,0,0,1
B05,K,23,3,0,500,0,0,0,1
B05,K,20,4,0,500,0,0,0,1
B05,K,21,5,0,500,0,0,0,1
B05,K,22,6,0,500,0,0,0,1
B05,K,21,7,0,500,0,0,0,1
B05,K,21,8,0,500,0,0,0,1
B05,K,21,9,0,500,0,0,0,1
B05,K,22,10,0,500,0,0,0,1
B05,L,24,0,0,500,0,0,0,1
B05,L,31,1,0,500,0,0,0,1
B05,L,26,2,0,500,0,0,0,1
B05,L,30,3,0,500,0,0,0,1
B05,L,40,4,0,500,0,0,0,1
B05,L,43,5,0,500,0,0,0,1
B05,L,45,6,0,500,0,0,0,1
B05,L,47,7,0,500,0,0,0,1
B05,L,46,8,0,500,0,0,0,1
B05,L,46,9,0,500,0,0,0,1
B05,L,52,10,0,500,0,0,0,1
B05,M,68,0,0,500,0,0,0,1
B05,M,80,1,0,500,0,0,0,1
B05,M,90,2,0,500,0,0,0,1
B05,M,100,3,0,500,0,0,0,1
B05,M,97,4,0,500,0,0,0,1
B05,M,100,5,0,500,0,0,0,1
B05,M,83,6,0,500,0,0,0,1
B05,M,92,7,0,500,0,0,0,1
B05,M,92,8,0,500,0,0,0,1
B05,M,98,9,0,500,0,0,0,1
B05,M,106,10,0,500,0,0,0,1
B05,N,20,0,0,500,0,0,0,1
B05,N,23,1,0,500,0,0,0,1
B05,N,25,2,0,500,0,0,0,1
B05,N,31,3,0,500,0,0,0,1
B05,N,35,4,0,500,0,0,0,1
B05,N,34,5,0,500,0,0,0,1
B05,N,36,6,0,500,0,0,0,1
B05,N,36,7,0,500,0,0,0,1
B05,N,37,8,0,500,0,0,0,1
B05,N,43,9,0,500,0,0,0,1
B05,N,52,10,0,500,0,0,0,1
B05,O,25,0,0,500,0,0,0,1
B05,O,29,1,0,500,0,0,0,1
B05,O,35,2,0,500,0,0,0,1
B05,O,32,3,0,500,0,0,0,1
B05,O,41,4,0,500,0,0,0,1
B05,O,49,5,0,500,0,0,0,1
B05,O,53,6,0,500,0,0,0,1
B05,O,61,7,0,500,0,0,0,1
B05,O,71,8,0,500,0,0,0,1
B05,O,76,9,0,500,0,0,0,1
B05,O,79,10,0,500,0,0,0,1
B05,P,45,0,0,500,0,0,0,1
B05,P,53,1,0,500,0,0,0,1
B05,P,55,2,0,500,0,0,0,1
B05,P,59,3,0,500,0,0,0,1
B05,P,53,4,0,500,0,0,0,1
B05,P,53,5,0,500,0,0,0,1
B05,P,47,6,0,500,0,0,0,1
B05,P,52,7,0,500,0,0,0,1
B05,P,46,8,0,500,0,0,0,1
B05,P,51,9,0,500,0,0,0,1
B05,P,59,10,0,500,0,0,0,1
B05,Q,60,0,0,500,0,0,0,1
B05,Q,54,1,0,500,0,0,0,1
B05,Q,82,2,0,500,0,0,0,1
B05,Q,90,3,0,500,0,0,0,1
B05,Q,92,4,0,500,0,0,0,1
B05,Q,94,5,0,500,0,0,0,1
B05,Q,108,6,0,500,0,0,0,1
B05,Q,120,7,0,500,0,0,0,1
B05,Q,153,8,0,500,0,0,0,1
B05,Q,194,9,0,500,0,0,0,1
B05,Q,233,10,0,500,0,0,0,1
B05,R,22,0,0,500,0,0,0,1
B05,R,27,1,0,500,0,0,0,1
B05,R,30,2,0,500,0,0,0,1
B05,R,35,3,0,500,0,0,0,1
B05,R,37,4,0,500,0,0,0,1
B05,R,38,5,0,500,0,0,0,1
B05,R,40,6,0,500,0,0,0,1
B05,R,44,7,0,500,0,0,0,1
B05,R,57,8,0,500,0,0,0,1
B05,R,59,9,0,500,0,0,0,1
B05,R,63,10,0,500,0,0,0,1
B05,S,78,0,0,500,0,0,0,1
B05,S,83,1,0,500,0,0,0,1
B05,S,86,2,0,500,0,0,0,1
B05,S,94,3,0,500,0,0,0,1
B05,S,103,4,0,500,0,0,0,1
B05,S,104,5,0,500,0,0,0,1
B05,S,121,6,0,500,0,0,0,1
B05,S,128,7,0,500,0,0,0,1
B05,S,142,8,0,500,0,0,0,1
B05,S,136,9,0,500,0,0,0,1
B05,S,156,10,0,500,0,0,0,1
B05,T,45,0,0,500,0,0,0,1
B05,T,50,1,0,500,0,0,0,1
B05,T,55,2,0,500,0,0,0,1
B05,T,63,3,0,500,0,0,0,1
B05,T,68,4,0,500,0,0,0,1
B05,T,67,5,0,500,0,0,0,1
B05,T,72,6,0,500,0,0,0,1
B05,T,79,7,0,500,0,0,0,1
B05,T,80,8,0,500,0,0,0,1
B05,T,92,9,0,500,0,0,0,1
B05,T,101,10,0,500,0,0,0,1
B05,U,79,0,0,500,0,0,0,1
B05,U,106,1,0,500,0,0,0,1
B05,U,127,2,0,500,0,0,0,1
B05,U,125,3,0,500,0,0,0,1
B05,U,132,4,0,500,0,0,0,1
B05,U,135,5,0,500,0,0,0,1
B05,U,144,6,0,500,0,0,0,1
B05,U,152,7,0,500,0,0,0,1
B05,U,195,8,0,500,0,0,0,1
B05,U,197,9,0,500,0,0,0,1
B05,U,219,10,0,500,0,0,0,1
B05,V,47,0,0,500,0,0,0,1
B05,V,53,1,0,500,0,0,0,1
B05,V,56,2,0,500,0,0,0,1
B05,V,59,3,0,500,0,0,0,1
B05,V,84,4,0,500,0,0,0,1
B05,V,88,5,0,500,0,0,0,1
B05,V,91,6,0,500,0,0,0,1
B05,V,103,7,0,500,0,0,0,1
B05,V,114,8,0,500,0,0,0,1
B05,V,124,9,0,500,0,0,0,1
B05,V,128,10,0,500,0,0,0,1
B05,W,30,0,0,500,0,0,0,1
B05,W,34,1,0,500,0,0,0,1
B05,W,35,2,0,500,0,0,0,1
B05,W,38,3,0,500,0,0,0,1
B05,W,41,4,0,500,0,0,0,1
B05,W,50,5,0,500,0,0,0,1
B05,W,51,6,0,500,0,0,0,1
B05,W,55,7,0,500,0,0,0,1
B05,W,52,8,0,500,0,0,0,1
B05,W,64,9,0,500,0,0,0,1
B05,W,75,10,0,500,0,0,0,1
B05,X,30,0,0,500,0,0,0,1
B05,X,29,1,0,500,0,0,0,1
B05,X,31,2,0,500,0,0,0,1
B05,X,35,3,0,500,0,0,0,1
B05,X,33,4,0,500,0,0,0,1
B05,X,36,5,0,500,0,0,0,1
B05,X,45,6,0,500,0,0,0,1
B05,X,37,7,0,500,0,0,0,1
B05,X,45,8,0,500,0,0,0,1
B05,X,51,9,0,500,0,0,0,1
B05,X,54,10,0,500,0,0,0,1
B06,A,56,0,3,500,0,0,0,1
B06,A,66,1,3,500,0,0,0,1
B06,A,82,2,3,500,0,0,0,1
B06,A,89,3,3,500,0,0,0,1
B06,A,95,4,3,500,0,0,0,1
B06,A,94,5,3,500,0,0,0,1
B06,A,96,6,3,500,0,0,0,1
B06,A,94,7,3,500,0,0,0,1
B06,A,91,8,3,500,0,0,0,1
B06,A,91,9,3,500,0,0,0,1
B06,A,48,10,3,500,0,0,0,1
B06,AA,40,0,3,500,0,0,0,1
B06,AA,34,1,3,500,0,0,0,1
B06,AA,40,2,3,500,0,0,0,1
B06,AA,36,3,3,500,0,0,0,1
B06,AA,33,4,3,500,0,0,0,1
B06,AA,36,5,3,500,0,0,0,1
B06,AA,43,6,3,500,0,0,0,1
B06,AA,36,7,3,500,0,0,0,1
B06,AA,38,8,3,500,0,0,0,1
B06,AA,42,9,3,500,0,0,0,1
B06,AA,38,10,3,500,0,0,0,1
B06,B,28,0,3,500,0,0,0,1
B06,B,27,1,3,500,0,0,0,1
B06,B,28,2,3,500,0,0,0,1
B06,B,32,3,3,500,0,0,0,1
B06,B,26,4,3,500,0,0,0,1
B06,B,31,5,3,500,0,0,0,1
B06,B,29,6,3,500,0,0,0,1
B06,B,30,7,3,500,0,0,0,1
B06,B,33,8,3,500,0,0,0,1
B06,B,31,9,3,500,0,0,0,1
B06,B,25,10,3,500,0,0,0,1
B06,C,38,0,3,500,0,0,0,1
B06,C,52,1,3,500,0,0,0,1
B06,C,51,2,3,500,0,0,0,1
B06,C,54,3,3,500,0,0,0,1
B06,C,58,4,3,500,0,0,0,1
B06,C,58,5,3,500,0,0,0,1
B06,C,60,6,3,500,0,0,0,1
B06,C,55,7,3,500,0,0,0,1
B06,C,56,8,3,500,0,0,0,1
B06,C,57,9,3,500,0,0,0,1
B06,C,54,10,3,500,0,0,0,1
B06,D,32,0,3,500,0,0,0,1
B06,D,42,1,3,500,0,0,0,1
B06,D,42,2,3,500,0,0,0,1
B06,D,46,3,3,500,0,0,0,1
B06,D,50,4,3,500,0,0,0,1
B06,D,44,5,3,500,0,0,0,1
B06,D,39,6,3,500,0,0,0,1
B06,D,43,7,3,500,0,0,0,1
B06,D,42,8,3,500,0,0,0,1
B06,D,41,9,3,500,0,0,0,1
B06,D,41,10,3,500,0,0,0,1
B06,E,58,0,3,500,0,0,0,1
B06,E,63,1,3,500,0,0,0,1
B06,E,72,2,3,500,0,0,0,1
B06,E,78,3,3,500,0,0,0,1
B06,E,82,4,3,500,0,0,0,1
B06,E,94,5,3,500,0,0,0,1
B06,E,90,6,3,500,0,0,0,1
B06,E,95,7,3,500,0,0,0,1
B06,E,91,8,3,500,0,0,0,1
B06,E,75,9,3,500,0,0,0,1
B06,E,71,10,3,500,0,0,0,1
B06,F,97,0,3,500,0,0,0,1
B06,F,117,1,3,500,0,0,0,1
B06,F,125,2,3,500,0,0,0,1
B06,F,127,3,3,500,0,0,0,1
B06,F,122,4,3,500,0,0,0,1
B06,F,133,5,3,500,0,0,0,1
B06,F,129,6,3,500,0,0,0,1
B06,F,131,7,3,500,0,0,0,1
B06,F,131,8,3,500,0,0,0,1
B06,F,123,9,3,500,0,0,0,1
B06,F,120,10,3,500,0,0,0,1
B06,G,33,0,3,500,0,0,0,1
B06,G,32,1,3,500,0,0,0,1
B06,G,40,2,3,500,0,0,0,1
B06,G,41,3,3,500,0,0,0,1
B06,G,47,4,3,500,0,0,0,1
B06,G,48,5,3,500,0,0,0,1
B06,G,50,6,3,500,0,0,0,1
B06,G,49,7,3,500,0,0,0,1
B06,G,46,8,3,500,0,0,0,1
B06,G,48,9,3,500,0,0,0,1
B06,G,49,10,3,500,0,0,0,1
B06,H,53,0,3,500,0,0,0,1
B06,H,63,1,3,500,0,0,0,1
B06,H,76,2,3,500,0,0,0,1
B06,H,78,3,3,500,0,0,0,1
B06,H,89,4,3,500,0,0,0,1
B06,H,87,5,3,500,0,0,0,1
B06,H,89,6,3,500,0,0,0,1
B06,H,86,7,3,500,0,0,0,1
B06,H,85,8,3,500,0,0,0,1
B06,H,81,9,3,500,0,0,0,1
B06,H,85,10,3,500,0,0,0,1
B06,I,28,0,3,500,0,0,0,1
B06,I,34,1,3,500,0,0,0,1
B06,I,44,2,3,500,0,0,0,1
B06,I,44,3,3,500,0,0,0,1
B06,I,49,4,3,500,0,0,0,1
B06,I,48,5,3,500,0,0,0,1
B06,I,46,6,3,500,0,0,0,1
B06,I,48,7,3,500,0,0,0,1
B06,I,41,8,3,500,0,0,0,1
B06,I,41,9,3,500,0,0,0,1
B06,I,43,10,3,500,0,0,0,1
B06,J,33,0,3,500,0,0,0,1
B06,J,46,1,3,500,0,0,0,1
B06,J,47,2,3,500,0,0,0,1
B06,J,50,3,3,500,0,0,0,1
B06,J,52,4,3,500,0,0,0,1
B06,J,49,5,3,500,0,0,0,1
B06,J,45,6,3,500,0,0,0,1
B06,J,42,7,3,500,0,0,0,1
B06,J,43,8,3,500,0,0,0,1
B06,J,35,9,3,500,0,0,0,1
B06,J,25,10,3,500,0,0,0,1
B06,K,28,0,3,500,0,0,0,1
B06,K,45,1,3,500,0,0,0,1
B06,K,39,2,3,500,0,0,0,1
B06,K,45,3,3,500,0,0,0,1
B06,K,46,4,3,500,0,0,0,1
B06,K,47,5,3,500,0,0,0,1
B06,K,42,6,3,500,0,0,0,1
B06,K,43,7,3,500,0,0,0,1
B06,K,44,8,3,500,0,0,0,1
B06,K,44,9,3,500,0,0,0,1
B06,K,36,10,3,500,0,0,0,1
B06,L,14,0,3,500,0,0,0,1
B06,L,15,1,3,500,0,0,0,1
B06,L,14,2,3,500,0,0,0,1
B06,L,17,3,3,500,0,0,0,1
B06,L,18,4,3,500,0,0,0,1
B06,L,19,5,3,500,0,0,0,1
B06,L,20,6,3,500,0,0,0,1
B06,L,20,7,3,500,0,0,0,1
B06,L,19,8,3,500,0,0,0,1
B06,L,17,9,3,500,0,0,0,1
B06,L,19,10,3,500,0,0,0,1
B06,M,27,0,3,500,0,0,0,1
B06,M,33,1,3,500,0,0,0,1
B06,M,33,2,3,500,0,0,0,1
B06,M,34,3,3,500,0,0,0,1
B06,M,34,4,3,500,0,0,0,1
B06,M,33,5,3,500,0,0,0,1
B06,M,32,6,3,500,0,0,0,1
B06,M,27,7,3,500,0,0,0,1
B06,M,29,8,3,500,0,0,0,1
B06,M,29,9,3,500,0,0,0,1
B06,M,28,10,3,500,0,0,0,1
B06,N,51,0,3,500,0,0,0,1
B06,N,51,1,3,500,0,0,0,1
B06,N,69,2,3,500,0,0,0,1
B06,N,79,3,3,500,0,0,0,1
B06,N,77,4,3,500,0,0,0,1
B06,N,81,5,3,500,0,0,0,1
B06,N,78,6,3,500,0,0,0,1
B06,N,73,7,3,500,0,0,0,1
B06,N,72,8,3,500,0,0,0,1
B06,N,67,9,3,500,0,0,0,1
B06,N,68,10,3,500,0,0,0,1
B06,O,55,0,3,500,0,0,0,1
B06,O,62,1,3,500,0,0,0,1
B06,O,64,2,3,500,0,0,0,1
B06,O,60,3,3,500,0,0,0,1
B06,O,60,4,3,500,0,0,0,1
B06,O,56,5,3,500,0,0,0,1
B06,O,53,6,3,500,0,0,0,1
B06,O,50,7,3,500,0,0,0,1
B06,O,47,8,3,500,0,0,0,1
B06,O,48,9,3,500,0,0,0,1
B06,O,45,10,3,500,0,0,0,1
B06,P,31,0,3,500,0,0,0,1
B06,P,42,1,3,500,0,0,0,1
B06,P,42,2,3,500,0,0,0,1
B06,P,37,3,3,500,0,0,0,1
B06,P,42,4,3,500,0,0,0,1
B06,P,45,5,3,500,0,0,0,1
B06,P,45,6,3,500,0,0,0,1
B06,P,40,7,3,500,0,0,0,1
B06,P,42,8,3,500,0,0,0,1
B06,P,37,9,3,500,0,0,0,1
B06,P,37,10,3,500,0,0,0,1
B06,Q,42,0,3,500,0,0,0,1
B06,Q,56,1,3,500,0,0,0,1
B06,Q,59,2,3,500,0,0,0,1
B06,Q,52,3,3,500,0,0,0,1
B06,Q,67,4,3,500,0,0,0,1
B06,Q,67,5,3,500,0,0,0,1
B06,Q,65,6,3,500,0,0,0,1
B06,Q,41,7,3,500,0,0,0,1
B06,Q,42,8,3,500,0,0,0,1
B06,Q,41,9,3,500,0,0,0,1
B06,Q,37,10,3,500,0,0,0,1
B06,R,32,0,3,500,0,0,0,1
B06,R,35,1,3,500,0,0,0,1
B06,R,39,2,3,500,0,0,0,1
B06,R,41,3,3,500,0,0,0,1
B06,R,40,4,3,500,0,0,0,1
B06,R,43,5,3,500,0,0,0,1
B06,R,41,6,3,500,0,0,0,1
B06,R,42,7,3,500,0,0,0,1
B06,R,43,8,3,500,0,0,0,1
B06,R,45,9,3,500,0,0,0,1
B06,R,44,10,3,500,0,0,0,1
B06,S,23,0,3,500,0,0,0,1
B06,S,32,1,3,500,0,0,0,1
B06,S,32,2,3,500,0,0,0,1
B06,S,30,3,3,500,0,0,0,1
B06,S,24,4,3,500,0,0,0,1
B06,S,25,5,3,500,0,0,0,1
B06,S,23,6,3,500,0,0,0,1
B06,S,25,7,3,500,0,0,0,1
B06,S,22,8,3,500,0,0,0,1
B06,S,22,9,3,500,0,0,0,1
B06,S,21,10,3,500,0,0,0,1
B06,T,10,0,3,500,0,0,0,1
B06,T,18,1,3,500,0,0,0,1
B06,T,17,2,3,500,0,0,0,1
B06,T,15,3,3,500,0,0,0,1
B06,T,16,4,3,500,0,0,0,1
B06,T,19,5,3,500,0,0,0,1
B06,T,19,6,3,500,0,0,0,1
B06,T,22,7,3,500,0,0,0,1
B06,T,19,8,3,500,0,0,0,1
B06,T,19,9,3,500,0,0,0,1
B06,T,20,10,3,500,0,0,0,1
B06,U,74,0,3,500,0,0,0,1
B06,U,82,1,3,500,0,0,0,1
B06,U,79,2,3,500,0,0,0,1
B06,U,84,3,3,500,0,0,0,1
B06,U,88,4,3,500,0,0,0,1
B06,U,87,5,3,500,0,0,0,1
B06,U,84,6,3,500,0,0,0,1
B06,U,83,7,3,500,0,0,0,1
B06,U,84,8,3,500,0,0,0,1
B06,U,80,9,3,500,0,0,0,1
B06,U,81,10,3,500,0,0,0,1
B06,V,29,0,3,500,0,0,0,1
B06,V,35,1,3,500,0,0,0,1
B06,V,39,2,3,500,0,0,0,1
B06,V,41,3,3,500,0,0,0,1
B06,V,39,4,3,500,0,0,0,1
B06,V,35,5,3,500,0,0,0,1
B06,V,32,6,3,500,0,0,0,1
B06,V,31,7,3,500,0,0,0,1
B06,V,30,8,3,500,0,0,0,1
B06,V,35,9,3,500,0,0,0,1
B06,V,25,10,3,500,0,0,0,1
B06,W,49,0,3,500,0,0,0,1
B06,W,58,1,3,500,0,0,0,1
B06,W,68,2,3,500,0,0,0,1
B06,W,77,3,3,500,0,0,0,1
B06,W,87,4,3,500,0,0,0,1
B06,W,84,5,3,500,0,0,0,1
B06,W,82,6,3,500,0,0,0,1
B06,W,84,7,3,500,0,0,0,1
B06,W,81,8,3,500,0,0,0,1
B06,W,81,9,3,500,0,0,0,1
B06,W,81,10,3,500,0,0,0,1
B06,X,47,0,3,500,0,0,0,1
B06,X,51,1,3,500,0,0,0,1
B06,X,59,2,3,500,0,0,0,1
B06,X,62,3,3,500,0,0,0,1
B06,X,65,4,3,500,0,0,0,1
B06,X,67,5,3,500,0,0,0,1
B06,X,63,6,3,500,0,0,0,1
B06,X,59,7,3,500,0,0,0,1
B06,X,59,8,3,500,0,0,0,1
B06,X,61,9,3,500,0,0,0,1
B06,X,55,10,3,500,0,0,0,1
B06,Z,22,0,3,500,0,0,0,1
B06,Z,26,1,3,500,0,0,0,1
B06,Z,26,2,3,500,0,0,0,1
B06,Z,28,3,3,500,0,0,0,1
B06,Z,30,4,3,500,0,0,0,1
B06,Z,32,5,3,500,0,0,0,1
B06,Z,31,6,3,500,0,0,0,1
B06,Z,31,7,3,500,0,0,0,1
B06,Z,30,8,3,500,0,0,0,1
B06,Z,27,9,3,500,0,0,0,1
B06,Z,22,10,3,500,0,0,0,1
B07,A,33,0,3,500,0,0,0,1
B07,A,55,1,3,500,0,0,0,1
B07,A,55,2,3,500,0,0,0,1
B07,A,59,3,3,500,0,0,0,1
B07,A,61,4,3,500,0,0,0,1
B07,A,59,5,3,500,0,0,0,1
B07,A,53,6,3,500,0,0,0,1
B07,A,44,7,3,500,0,0,0,1
B07,A,43,8,3,500,0,0,0,1
B07,A,39,9,3,500,0,0,0,1
B07,A,36,10,3,500,0,0,0,1
B07,B,25,0,3,500,0,0,0,1
B07,B,28,1,3,500,0,0,0,1
B07,B,35,2,3,500,0,0,0,1
B07,B,36,3,3,500,0,0,0,1
B07,B,37,4,3,500,0,0,0,1
B07,B,35,5,3,500,0,0,0,1
B07,B,32,6,3,500,0,0,0,1
B07,B,30,7,3,500,0,0,0,1
B07,B,29,8,3,500,0,0,0,1
B07,B,28,9,3,500,0,0,0,1
B07,B,29,10,3,500,0,0,0,1
B07,C,15,0,3,500,0,0,0,1
B07,C,19,1,3,500,0,0,0,1
B07,C,19,2,3,500,0,0,0,1
B07,C,24,3,3,500,0,0,0,1
B07,C,25,4,3,500,0,0,0,1
B07,C,24,5,3,500,0,0,0,1
B07,C,26,6,3,500,0,0,0,1
B07,C,20,7,3,500,0,0,0,1
B07,C,19,8,3,500,0,0,0,1
B07,C,19,9,3,500,0,0,0,1
B07,C,18,10,3,500,0,0,0,1
B07,F,15,0,3,500,0,0,0,1
B07,F,19,1,3,500,0,0,0,1
B07,F,20,2,3,500,0,0,0,1
B07,F,21,3,3,500,0,0,0,1
B07,F,20,4,3,500,0,0,0,1
B07,F,19,5,3,500,0,0,0,1
B07,F,21,6,3,500,0,0,0,1
B07,F,16,7,3,500,0,0,0,1
B07,F,16,8,3,500,0,0,0,1
B07,F,15,9,3,500,0,0,0,1
B07,F,16,10,3,500,0,0,0,1
B07,G,19,0,3,500,0,0,0,1
B07,G,27,1,3,500,0,0,0,1
B07,G,29,2,3,500,0,0,0,1
B07,G,27,3,3,500,0,0,0,1
B07,G,28,4,3,500,0,0,0,1
B07,G,24,5,3,500,0,0,0,1
B07,G,23,6,3,500,0,0,0,1
B07,G,27,7,3,500,0,0,0,1
B07,G,22,8,3,500,0,0,0,1
B07,G,22,9,3,500,0,0,0,1
B07,G,7,10,3,500,0,0,0,1
B07,H,10,0,3,500,0,0,0,1
B07,H,13,1,3,500,0,0,0,1
B07,H,10,2,3,500,0,0,0,1
B07,H,6,3,3,500,0,0,0,1
B07,H,8,4,3,500,0,0,0,1
B07,H,6,5,3,500,0,0,0,1
B07,H,7,6,3,500,0,0,0,1
B07,H,7,7,3,500,0,0,0,1
B07,H,6,8,3,500,0,0,0,1
B07,H,4,9,3,500,0,0,0,1
B07,H,2,10,3,500,0,0,0,1
B07,I,37,0,3,500,0,0,0,1
B07,I,63,1,3,500,0,0,0,1
B07,I,67,2,3,500,0,0,0,1
B07,I,64,3,3,500,0,0,0,1
B07,I,61,4,3,500,0,0,0,1
B07,I,66,5,3,500,0,0,0,1
B07,I,77,6,3,500,0,0,0,1
B07,I,67,7,3,500,0,0,0,1
B07,I,67,8,3,500,0,0,0,1
B07,I,65,9,3,500,0,0,0,1
B07,I,77,10,3,500,0,0,0,1
B07,J,27,0,3,500,0,0,0,1
B07,J,35,1,3,500,0,0,0,1
B07,J,46,2,3,500,0,0,0,1
B07,J,46,3,3,500,0,0,0,1
B07,J,49,4,3,500,0,0,0,1
B07,J,47,5,3,500,0,0,0,1
B07,J,44,6,3,500,0,0,0,1
B07,J,37,7,3,500,0,0,0,1
B07,J,36,8,3,500,0,0,0,1
B07,J,33,9,3,500,0,0,0,1
B07,J,27,10,3,500,0,0,0,1
B07,K,50,0,3,500,0,0,0,1
B07,K,50,1,3,500,0,0,0,1
B07,K,51,2,3,500,0,0,0,1
B07,K,50,3,3,500,0,0,0,1
B07,K,55,4,3,500,0,0,0,1
B07,K,61,5,3,500,0,0,0,1
B07,K,58,6,3,500,0,0,0,1
B07,K,46,7,3,500,0,0,0,1
B07,K,49,8,3,500,0,0,0,1
B07,K,43,9,3,500,0,0,0,1
B07,K,35,10,3,500,0,0,0,1
B07,L,41,0,3,500,0,0,0,1
B07,L,45,1,3,500,0,0,0,1
B07,L,44,2,3,500,0,0,0,1
B07,L,56,3,3,500,0,0,0,1
B07,L,62,4,3,500,0,0,0,1
B07,L,60,5,3,500,0,0,0,1
B07,L,63,6,3,500,0,0,0,1
B07,L,63,7,3,500,0,0,0,1
B07,L,63,8,3,500,0,0,0,1
B07,L,67,9,3,500,0,0,0,1
B07,L,77,10,3,500,0,0,0,1
B07,M,45,0,3,500,0,0,0,1
B07,M,52,1,3,500,0,0,0,1
B07,M,64,2,3,500,0,0,0,1
B07,M,66,3,3,500,0,0,0,1
B07,M,76,4,3,500,0,0,0,1
B07,M,75,5,3,500,0,0,0,1
B07,M,76,6,3,500,0,0,0,1
B07,M,83,7,3,500,0,0,0,1
B07,M,79,8,3,500,0,0,0,1
B07,M,79,9,3,500,0,0,0,1
B07,M,73,10,3,500,0,0,0,1
B07,N,45,0,3,500,0,0,0,1
B07,N,47,1,3,500,0,0,0,1
B07,N,53,2,3,500,0,0,0,1
B07,N,44,3,3,500,0,0,0,1
B07,N,51,4,3,500,0,0,0,1
B07,N,55,5,3,500,0,0,0,1
B07,N,56,6,3,500,0,0,0,1
B07,N,46,7,3,500,0,0,0,1
B07,N,44,8,3,500,0,0,0,1
B07,N,41,9,3,500,0,0,0,1
B07,N,33,10,3,500,0,0,0,1
B07,O,32,0,3,500,0,0,0,1
B07,O,41,1,3,500,0,0,0,1
B07,O,47,2,3,500,0,0,0,1
B07,O,45,3,3,500,0,0,0,1
B07,O,49,4,3,500,0,0,0,1
B07,O,50,5,3,500,0,0,0,1
B07,O,51,6,3,500,0,0,0,1
B07,O,50,7,3,500,0,0,0,1
B07,O,48,8,3,500,0,0,0,1
B07,O,44,9,3,500,0,0,0,1
B07,O,43,10,3,500,0,0,0,1
B07,P,25,0,3,500,0,0,0,1
B07,P,26,1,3,500,0,0,0,1
B07,P,19,2,3,500,0,0,0,1
B07,P,16,3,3,500,0,0,0,1
B07,P,19,4,3,500,0,0,0,1
B07,P,20,5,3,500,0,0,0,1
B07,P,19,6,3,500,0,0,0,1
B07,P,17,7,3,500,0,0,0,1
B07,P,15,8,3,500,0,0,0,1
B07,P,17,9,3,500,0,0,0,1
B07,P,16,10,3,500,0,0,0,1
B07,Q,46,0,3,500,0,0,0,1
B07,Q,55,1,3,500,0,0,0,1
B07,Q,60,2,3,500,0,0,0,1
B07,Q,67,3,3,500,0,0,0,1
B07,Q,75,4,3,500,0,0,0,1
B07,Q,69,5,3,500,0,0,0,1
B07,Q,65,6,3,500,0,0,0,1
B07,Q,66,7,3,500,0,0,0,1
B07,Q,71,8,3,500,0,0,0,1
B07,Q,70,9,3,500,0,0,0,1
B07,Q,66,10,3,500,0,0,0,1
B07,R,26,0,3,500,0,0,0,1
B07,R,25,1,3,500,0,0,0,1
B07,R,22,2,3,500,0,0,0,1
B07,R,23,3,3,500,0,0,0,1
B07,R,22,4,3,500,0,0,0,1
B07,R,21,5,3,500,0,0,0,1
B07,R,21,6,3,500,0,0,0,1
B07,R,17,7,3,500,0,0,0,1
B07,R,19,8,3,500,0,0,0,1
B07,R,17,9,3,500,0,0,0,1
B07,R,19,10,3,500,0,0,0,1
B08,A,17,0,3,500,0,0,0,1
B08,A,26,1,3,500,0,0,0,1
B08,A,24,2,3,500,0,0,0,1
B08,A,24,3,3,500,0,0,0,1
B08,A,28,4,3,500,0,0,0,1
B08,A,29,5,3,500,0,0,0,1
B08,A,30,6,3,500,0,0,0,1
B08,A,29,7,3,500,0,0,0,1
B08,A,26,8,3,500,0,0,0,1
B08,A,29,9,3,500,0,0,0,1
B08,A,32,10,3,500,0,0,0,1
B08,AA,13,0,3,500,0,0,0,1
B08,AA,18,1,3,500,0,0,0,1
B08,AA,21,2,3,500,0,0,0,1
B08,AA,23,3,3,500,0,0,0,1
B08,AA,21,4,3,500,0,0,0,1
B08,AA,23,5,3,500,0,0,0,1
B08,AA,25,6,3,500,0,0,0,1
B08,AA,22,7,3,500,0,0,0,1
B08,AA,22,8,3,500,0,0,0,1
B08,AA,23,9,3,500,0,0,0,1
B08,AA,22,10,3,500,0,0,0,1
