"","Expt","Well","Colony","Cell.count","Time.day","Erl","CHX","FSK","TRM","X17A","SB","An","Cell.line","Plate","ABT","PLX"
"5186","BPSKMEL","E04",62,257,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5187","BPSKMEL","E04",62,288,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5188","BPSKMEL","E04",63,3,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5189","BPSKMEL","E04",63,5,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5190","BPSKMEL","E04",63,6,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5191","BPSKMEL","E04",63,13,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5192","BPSKMEL","E04",63,25,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5193","BPSKMEL","E04",63,39,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5194","BPSKMEL","E04",63,66,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5195","BPSKMEL","E04",63,64,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5196","BPSKMEL","E04",63,66,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5197","BPSKMEL","E04",63,63,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5198","BPSKMEL","E04",63,56,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5199","BPSKMEL","E04",63,63,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5200","BPSKMEL","E04",63,62,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5201","BPSKMEL","E04",63,54,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5202","BPSKMEL","E04",63,55,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5203","BPSKMEL","E04",63,55,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5204","BPSKMEL","E04",63,63,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5205","BPSKMEL","E04",63,52,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5206","BPSKMEL","E04",63,43,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5207","BPSKMEL","E04",63,44,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5208","BPSKMEL","E04",63,42,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5209","BPSKMEL","E04",64,2,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5210","BPSKMEL","E04",64,1,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5211","BPSKMEL","E04",64,7,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5212","BPSKMEL","E04",64,9,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5213","BPSKMEL","E04",64,17,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5214","BPSKMEL","E04",64,29,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5215","BPSKMEL","E04",64,46,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5216","BPSKMEL","E04",64,46,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5217","BPSKMEL","E04",64,60,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5218","BPSKMEL","E04",64,64,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5219","BPSKMEL","E04",64,64,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5220","BPSKMEL","E04",64,56,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5221","BPSKMEL","E04",64,61,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5222","BPSKMEL","E04",64,74,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5223","BPSKMEL","E04",64,68,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5224","BPSKMEL","E04",64,81,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5225","BPSKMEL","E04",64,84,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5226","BPSKMEL","E04",64,90,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5227","BPSKMEL","E04",64,95,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5228","BPSKMEL","E04",64,86,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5229","BPSKMEL","E04",64,107,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5230","BPSKMEL","E05",65,2,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5231","BPSKMEL","E05",65,8,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5232","BPSKMEL","E05",65,12,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5233","BPSKMEL","E05",65,26,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5234","BPSKMEL","E05",65,45,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5235","BPSKMEL","E05",65,106,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5236","BPSKMEL","E05",65,159,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5237","BPSKMEL","E05",65,160,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5238","BPSKMEL","E05",65,217,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5239","BPSKMEL","E05",65,167,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5240","BPSKMEL","E05",65,212,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5241","BPSKMEL","E05",65,245,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5242","BPSKMEL","E05",65,254,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5243","BPSKMEL","E05",65,272,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5244","BPSKMEL","E05",65,299,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5245","BPSKMEL","E05",65,317,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5246","BPSKMEL","E05",65,331,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5247","BPSKMEL","E05",65,370,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5248","BPSKMEL","E05",65,400,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5249","BPSKMEL","E05",65,413,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5250","BPSKMEL","E05",65,432,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5251","BPSKMEL","E05",66,3,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5252","BPSKMEL","E05",66,9,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5253","BPSKMEL","E05",66,14,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5254","BPSKMEL","E05",66,25,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5255","BPSKMEL","E05",66,35,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5256","BPSKMEL","E05",66,53,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5257","BPSKMEL","E05",66,80,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5258","BPSKMEL","E05",66,85,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5259","BPSKMEL","E05",66,88,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5260","BPSKMEL","E05",66,90,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5261","BPSKMEL","E05",66,100,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5262","BPSKMEL","E05",66,106,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5263","BPSKMEL","E05",66,112,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5264","BPSKMEL","E05",66,121,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5265","BPSKMEL","E05",66,105,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5266","BPSKMEL","E05",66,107,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5267","BPSKMEL","E05",66,107,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5268","BPSKMEL","E05",66,115,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5269","BPSKMEL","E05",66,109,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5270","BPSKMEL","E05",66,88,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5271","BPSKMEL","E05",66,92,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5272","BPSKMEL","E05",67,9,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5273","BPSKMEL","E05",67,22,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5274","BPSKMEL","E05",67,35,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5275","BPSKMEL","E05",67,75,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5276","BPSKMEL","E05",67,150,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5277","BPSKMEL","E05",67,283,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5278","BPSKMEL","E05",67,496,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5279","BPSKMEL","E05",67,471,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5280","BPSKMEL","E05",67,621,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5281","BPSKMEL","E05",67,559,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5282","BPSKMEL","E05",67,624,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5283","BPSKMEL","E05",67,745,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5284","BPSKMEL","E05",67,601,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5285","BPSKMEL","E05",67,674,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5286","BPSKMEL","E05",67,786,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5287","BPSKMEL","E05",67,689,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5288","BPSKMEL","E05",67,734,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5289","BPSKMEL","E05",67,792,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5290","BPSKMEL","E05",67,807,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5291","BPSKMEL","E05",67,800,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5292","BPSKMEL","E05",67,747,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5293","BPSKMEL","E05",68,5,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5294","BPSKMEL","E05",68,6,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5295","BPSKMEL","E05",68,10,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5296","BPSKMEL","E05",68,14,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5297","BPSKMEL","E05",68,30,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5298","BPSKMEL","E05",68,48,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5299","BPSKMEL","E05",68,79,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5300","BPSKMEL","E05",68,79,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5301","BPSKMEL","E05",68,94,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5302","BPSKMEL","E05",68,95,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5303","BPSKMEL","E05",68,115,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5304","BPSKMEL","E05",68,154,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5305","BPSKMEL","E05",68,155,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5306","BPSKMEL","E05",68,191,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5307","BPSKMEL","E05",68,245,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5308","BPSKMEL","E05",68,249,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5309","BPSKMEL","E05",68,294,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5310","BPSKMEL","E05",68,362,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5311","BPSKMEL","E05",68,367,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5312","BPSKMEL","E05",68,413,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5313","BPSKMEL","E05",68,407,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5314","BPSKMEL","E05",69,8,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5315","BPSKMEL","E05",69,22,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5316","BPSKMEL","E05",69,31,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5317","BPSKMEL","E05",69,59,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5318","BPSKMEL","E05",69,94,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5319","BPSKMEL","E05",69,161,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5320","BPSKMEL","E05",69,233,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5321","BPSKMEL","E05",69,224,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5322","BPSKMEL","E05",69,249,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5323","BPSKMEL","E05",69,288,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5324","BPSKMEL","E05",69,326,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5325","BPSKMEL","E05",69,349,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5326","BPSKMEL","E05",69,372,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5327","BPSKMEL","E05",69,357,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5328","BPSKMEL","E05",69,375,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5329","BPSKMEL","E05",69,377,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5330","BPSKMEL","E05",69,372,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5331","BPSKMEL","E05",69,382,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5332","BPSKMEL","E05",69,385,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5333","BPSKMEL","E05",69,373,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5334","BPSKMEL","E05",69,363,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5335","BPSKMEL","E06",70,2,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5336","BPSKMEL","E06",70,2,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5337","BPSKMEL","E06",70,4,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5338","BPSKMEL","E06",70,4,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5339","BPSKMEL","E06",70,17,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5340","BPSKMEL","E06",70,33,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5341","BPSKMEL","E06",70,53,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5342","BPSKMEL","E06",70,53,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5343","BPSKMEL","E06",70,70,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5344","BPSKMEL","E06",70,60,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5345","BPSKMEL","E06",70,79,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5346","BPSKMEL","E06",70,102,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5347","BPSKMEL","E06",70,91,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5348","BPSKMEL","E06",70,81,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5349","BPSKMEL","E06",70,87,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5350","BPSKMEL","E06",70,79,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5351","BPSKMEL","E06",70,91,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5352","BPSKMEL","E06",70,79,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5353","BPSKMEL","E06",70,71,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5354","BPSKMEL","E06",70,77,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5355","BPSKMEL","E06",70,73,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5356","BPSKMEL","E06",71,7,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5357","BPSKMEL","E06",71,14,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5358","BPSKMEL","E06",71,16,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5359","BPSKMEL","E06",71,18,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5360","BPSKMEL","E06",71,40,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5361","BPSKMEL","E06",71,72,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5362","BPSKMEL","E06",71,102,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5363","BPSKMEL","E06",71,105,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5364","BPSKMEL","E06",71,91,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5365","BPSKMEL","E06",71,96,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5366","BPSKMEL","E06",71,102,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5367","BPSKMEL","E06",71,100,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5368","BPSKMEL","E06",71,96,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5369","BPSKMEL","E06",71,83,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5370","BPSKMEL","E06",71,69,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5371","BPSKMEL","E06",71,54,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5372","BPSKMEL","E06",71,40,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5373","BPSKMEL","E06",71,44,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5374","BPSKMEL","E06",71,43,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5375","BPSKMEL","E06",71,40,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5376","BPSKMEL","E06",71,39,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5377","BPSKMEL","E06",72,2,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5378","BPSKMEL","E06",72,5,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5379","BPSKMEL","E06",72,13,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5380","BPSKMEL","E06",72,19,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5381","BPSKMEL","E06",72,41,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5382","BPSKMEL","E06",72,68,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5383","BPSKMEL","E06",72,105,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5384","BPSKMEL","E06",72,108,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5385","BPSKMEL","E06",72,117,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5386","BPSKMEL","E06",72,119,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5387","BPSKMEL","E06",72,127,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5388","BPSKMEL","E06",72,158,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5389","BPSKMEL","E06",72,141,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5390","BPSKMEL","E06",72,150,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5391","BPSKMEL","E06",72,160,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5392","BPSKMEL","E06",72,159,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5393","BPSKMEL","E06",72,169,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5394","BPSKMEL","E06",72,173,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5395","BPSKMEL","E06",72,184,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5396","BPSKMEL","E06",72,171,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5397","BPSKMEL","E06",72,173,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5398","BPSKMEL","E06",73,2,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5399","BPSKMEL","E06",73,1,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5400","BPSKMEL","E06",73,5,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5401","BPSKMEL","E06",73,5,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5402","BPSKMEL","E06",73,16,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5403","BPSKMEL","E06",73,39,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5404","BPSKMEL","E06",73,60,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5405","BPSKMEL","E06",73,64,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5406","BPSKMEL","E06",73,79,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5407","BPSKMEL","E06",73,88,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5408","BPSKMEL","E06",73,98,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5409","BPSKMEL","E06",73,113,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5410","BPSKMEL","E06",73,110,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5411","BPSKMEL","E06",73,98,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5412","BPSKMEL","E06",73,96,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5413","BPSKMEL","E06",73,96,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5414","BPSKMEL","E06",73,98,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5415","BPSKMEL","E06",73,91,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5416","BPSKMEL","E06",73,72,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5417","BPSKMEL","E06",73,73,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5418","BPSKMEL","E06",73,68,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5419","BPSKMEL","E06",74,5,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5420","BPSKMEL","E06",74,8,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5421","BPSKMEL","E06",74,18,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5422","BPSKMEL","E06",74,34,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5423","BPSKMEL","E06",74,75,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5424","BPSKMEL","E06",74,138,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5425","BPSKMEL","E06",74,221,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5426","BPSKMEL","E06",74,243,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5427","BPSKMEL","E06",74,322,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5428","BPSKMEL","E06",74,346,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5429","BPSKMEL","E06",74,399,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5430","BPSKMEL","E06",74,445,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5431","BPSKMEL","E06",74,443,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5432","BPSKMEL","E06",74,470,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5433","BPSKMEL","E06",74,500,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5434","BPSKMEL","E06",74,476,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5435","BPSKMEL","E06",74,486,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5436","BPSKMEL","E06",74,571,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5437","BPSKMEL","E06",74,550,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5438","BPSKMEL","E06",74,524,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5439","BPSKMEL","E06",74,508,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5440","BPSKMEL","E06",75,1,0,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5441","BPSKMEL","E06",75,3,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5442","BPSKMEL","E06",75,8,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5443","BPSKMEL","E06",75,17,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5444","BPSKMEL","E06",75,36,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5445","BPSKMEL","E06",75,50,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5446","BPSKMEL","E06",75,76,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5447","BPSKMEL","E06",75,65,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5448","BPSKMEL","E06",75,87,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5449","BPSKMEL","E06",75,92,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
"5450","BPSKMEL","E06",75,85,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,8
