Well,Colony,CellCount,Time_Day,Erl,SB,An,Cell.line,Plate
B08,F,22,5,3,10,0,PC9.sp,SB.plate
B08,F,24,6,3,10,0,PC9.sp,SB.plate
B08,F,20,7,3,10,0,PC9.sp,SB.plate
B08,F,22,8,3,10,0,PC9.sp,SB.plate
B08,F,15,9,3,10,0,PC9.sp,SB.plate
B08,F,9,10,3,10,0,PC9.sp,SB.plate
B08,G,29,0,3,10,0,PC9.sp,SB.plate
B08,G,49,1,3,10,0,PC9.sp,SB.plate
B08,G,60,2,3,10,0,PC9.sp,SB.plate
B08,G,57,3,3,10,0,PC9.sp,SB.plate
B08,G,52,4,3,10,0,PC9.sp,SB.plate
B08,G,49,5,3,10,0,PC9.sp,SB.plate
B08,G,45,6,3,10,0,PC9.sp,SB.plate
B08,G,34,7,3,10,0,PC9.sp,SB.plate
B08,G,31,8,3,10,0,PC9.sp,SB.plate
B08,G,28,9,3,10,0,PC9.sp,SB.plate
B08,G,24,10,3,10,0,PC9.sp,SB.plate
B08,H,36,0,3,10,0,PC9.sp,SB.plate
B08,H,70,1,3,10,0,PC9.sp,SB.plate
B08,H,94,2,3,10,0,PC9.sp,SB.plate
B08,H,84,3,3,10,0,PC9.sp,SB.plate
B08,H,79,4,3,10,0,PC9.sp,SB.plate
B08,H,73,5,3,10,0,PC9.sp,SB.plate
B08,H,54,6,3,10,0,PC9.sp,SB.plate
B08,H,36,7,3,10,0,PC9.sp,SB.plate
B08,H,33,8,3,10,0,PC9.sp,SB.plate
B08,H,30,9,3,10,0,PC9.sp,SB.plate
B08,H,15,10,3,10,0,PC9.sp,SB.plate
B08,I,14,0,3,10,0,PC9.sp,SB.plate
B08,I,24,1,3,10,0,PC9.sp,SB.plate
B08,I,25,2,3,10,0,PC9.sp,SB.plate
B08,I,22,3,3,10,0,PC9.sp,SB.plate
B08,I,24,4,3,10,0,PC9.sp,SB.plate
B08,I,24,5,3,10,0,PC9.sp,SB.plate
B08,I,18,6,3,10,0,PC9.sp,SB.plate
B08,I,19,7,3,10,0,PC9.sp,SB.plate
B08,I,18,8,3,10,0,PC9.sp,SB.plate
B08,I,18,9,3,10,0,PC9.sp,SB.plate
B08,I,15,10,3,10,0,PC9.sp,SB.plate
B08,J,25,0,3,10,0,PC9.sp,SB.plate
B08,J,43,1,3,10,0,PC9.sp,SB.plate
B08,J,49,2,3,10,0,PC9.sp,SB.plate
B08,J,50,3,3,10,0,PC9.sp,SB.plate
B08,J,38,4,3,10,0,PC9.sp,SB.plate
B08,J,35,5,3,10,0,PC9.sp,SB.plate
B08,J,29,6,3,10,0,PC9.sp,SB.plate
B08,J,13,7,3,10,0,PC9.sp,SB.plate
B08,J,10,8,3,10,0,PC9.sp,SB.plate
B08,J,8,9,3,10,0,PC9.sp,SB.plate
B08,J,4,10,3,10,0,PC9.sp,SB.plate
B08,K,30,0,3,10,0,PC9.sp,SB.plate
B08,K,53,1,3,10,0,PC9.sp,SB.plate
B08,K,80,2,3,10,0,PC9.sp,SB.plate
B08,K,96,3,3,10,0,PC9.sp,SB.plate
B08,K,115,4,3,10,0,PC9.sp,SB.plate
B08,K,124,5,3,10,0,PC9.sp,SB.plate
B08,K,117,6,3,10,0,PC9.sp,SB.plate
B08,K,101,7,3,10,0,PC9.sp,SB.plate
B08,K,86,8,3,10,0,PC9.sp,SB.plate
B08,K,81,9,3,10,0,PC9.sp,SB.plate
B08,K,74,10,3,10,0,PC9.sp,SB.plate
B08,L,18,0,3,10,0,PC9.sp,SB.plate
B08,L,25,1,3,10,0,PC9.sp,SB.plate
B08,L,30,2,3,10,0,PC9.sp,SB.plate
B08,L,42,3,3,10,0,PC9.sp,SB.plate
B08,L,44,4,3,10,0,PC9.sp,SB.plate
B08,L,56,5,3,10,0,PC9.sp,SB.plate
B08,L,67,6,3,10,0,PC9.sp,SB.plate
B08,L,68,7,3,10,0,PC9.sp,SB.plate
B08,L,67,8,3,10,0,PC9.sp,SB.plate
B08,L,72,9,3,10,0,PC9.sp,SB.plate
B08,L,79,10,3,10,0,PC9.sp,SB.plate
B08,M,16,0,3,10,0,PC9.sp,SB.plate
B08,M,26,1,3,10,0,PC9.sp,SB.plate
B08,M,39,2,3,10,0,PC9.sp,SB.plate
B08,M,47,3,3,10,0,PC9.sp,SB.plate
B08,M,68,4,3,10,0,PC9.sp,SB.plate
B08,M,64,5,3,10,0,PC9.sp,SB.plate
B08,M,58,6,3,10,0,PC9.sp,SB.plate
B08,M,41,7,3,10,0,PC9.sp,SB.plate
B08,M,33,8,3,10,0,PC9.sp,SB.plate
B08,M,31,9,3,10,0,PC9.sp,SB.plate
B08,M,16,10,3,10,0,PC9.sp,SB.plate
B09,A,28,0,3,10,0,PC9.sp,SB.plate
B09,A,34,1,3,10,0,PC9.sp,SB.plate
B09,A,47,2,3,10,0,PC9.sp,SB.plate
B09,A,70,3,3,10,0,PC9.sp,SB.plate
B09,A,89,4,3,10,0,PC9.sp,SB.plate
B09,A,107,5,3,10,0,PC9.sp,SB.plate
B09,A,112,6,3,10,0,PC9.sp,SB.plate
B09,A,116,7,3,10,0,PC9.sp,SB.plate
B09,A,127,8,3,10,0,PC9.sp,SB.plate
B09,A,143,9,3,10,0,PC9.sp,SB.plate
B09,A,152,10,3,10,0,PC9.sp,SB.plate
B09,B,31,0,3,10,0,PC9.sp,SB.plate
B09,B,52,1,3,10,0,PC9.sp,SB.plate
B09,B,79,2,3,10,0,PC9.sp,SB.plate
B09,B,94,3,3,10,0,PC9.sp,SB.plate
B09,B,102,4,3,10,0,PC9.sp,SB.plate
B09,B,100,5,3,10,0,PC9.sp,SB.plate
B09,B,95,6,3,10,0,PC9.sp,SB.plate
B09,B,64,7,3,10,0,PC9.sp,SB.plate
B09,B,56,8,3,10,0,PC9.sp,SB.plate
B09,B,35,9,3,10,0,PC9.sp,SB.plate
B09,B,13,10,3,10,0,PC9.sp,SB.plate
B09,C,18,0,3,10,0,PC9.sp,SB.plate
B09,C,28,1,3,10,0,PC9.sp,SB.plate
B09,C,37,2,3,10,0,PC9.sp,SB.plate
B09,C,51,3,3,10,0,PC9.sp,SB.plate
B09,C,57,4,3,10,0,PC9.sp,SB.plate
B09,C,54,5,3,10,0,PC9.sp,SB.plate
B09,C,36,6,3,10,0,PC9.sp,SB.plate
B09,C,16,7,3,10,0,PC9.sp,SB.plate
B09,C,12,8,3,10,0,PC9.sp,SB.plate
B09,C,8,9,3,10,0,PC9.sp,SB.plate
B09,C,8,10,3,10,0,PC9.sp,SB.plate
B09,D,18,0,3,10,0,PC9.sp,SB.plate
B09,D,28,1,3,10,0,PC9.sp,SB.plate
B09,D,43,2,3,10,0,PC9.sp,SB.plate
B09,D,57,3,3,10,0,PC9.sp,SB.plate
B09,D,75,4,3,10,0,PC9.sp,SB.plate
B09,D,90,5,3,10,0,PC9.sp,SB.plate
B09,D,100,6,3,10,0,PC9.sp,SB.plate
B09,D,112,7,3,10,0,PC9.sp,SB.plate
B09,D,132,8,3,10,0,PC9.sp,SB.plate
B09,D,149,9,3,10,0,PC9.sp,SB.plate
B09,D,171,10,3,10,0,PC9.sp,SB.plate
B09,E,55,0,3,10,0,PC9.sp,SB.plate
B09,E,86,1,3,10,0,PC9.sp,SB.plate
B09,E,121,2,3,10,0,PC9.sp,SB.plate
B09,E,122,3,3,10,0,PC9.sp,SB.plate
B09,E,116,4,3,10,0,PC9.sp,SB.plate
B09,E,124,5,3,10,0,PC9.sp,SB.plate
B09,E,115,6,3,10,0,PC9.sp,SB.plate
B09,E,41,7,3,10,0,PC9.sp,SB.plate
B09,E,45,8,3,10,0,PC9.sp,SB.plate
B09,E,41,9,3,10,0,PC9.sp,SB.plate
B09,E,21,10,3,10,0,PC9.sp,SB.plate
B09,F,34,0,3,10,0,PC9.sp,SB.plate
B09,F,57,1,3,10,0,PC9.sp,SB.plate
B09,F,81,2,3,10,0,PC9.sp,SB.plate
B09,F,71,3,3,10,0,PC9.sp,SB.plate
B09,F,81,4,3,10,0,PC9.sp,SB.plate
B09,F,81,5,3,10,0,PC9.sp,SB.plate
B09,F,57,6,3,10,0,PC9.sp,SB.plate
B09,F,58,7,3,10,0,PC9.sp,SB.plate
B09,F,51,8,3,10,0,PC9.sp,SB.plate
B09,F,43,9,3,10,0,PC9.sp,SB.plate
B09,F,26,10,3,10,0,PC9.sp,SB.plate
B09,G,32,0,3,10,0,PC9.sp,SB.plate
B09,G,55,1,3,10,0,PC9.sp,SB.plate
B09,G,65,2,3,10,0,PC9.sp,SB.plate
B09,G,61,3,3,10,0,PC9.sp,SB.plate
B09,G,60,4,3,10,0,PC9.sp,SB.plate
B09,G,62,5,3,10,0,PC9.sp,SB.plate
B09,G,51,6,3,10,0,PC9.sp,SB.plate
B09,G,43,7,3,10,0,PC9.sp,SB.plate
B09,G,46,8,3,10,0,PC9.sp,SB.plate
B09,G,42,9,3,10,0,PC9.sp,SB.plate
B09,G,38,10,3,10,0,PC9.sp,SB.plate
B09,H,25,0,3,10,0,PC9.sp,SB.plate
B09,H,58,1,3,10,0,PC9.sp,SB.plate
B09,H,76,2,3,10,0,PC9.sp,SB.plate
B09,H,72,3,3,10,0,PC9.sp,SB.plate
B09,H,62,4,3,10,0,PC9.sp,SB.plate
B09,H,41,5,3,10,0,PC9.sp,SB.plate
B09,H,34,6,3,10,0,PC9.sp,SB.plate
B09,H,17,7,3,10,0,PC9.sp,SB.plate
B09,H,16,8,3,10,0,PC9.sp,SB.plate
B09,H,14,9,3,10,0,PC9.sp,SB.plate
B09,H,14,10,3,10,0,PC9.sp,SB.plate
B09,I,28,0,3,10,0,PC9.sp,SB.plate
B09,I,44,1,3,10,0,PC9.sp,SB.plate
B09,I,55,2,3,10,0,PC9.sp,SB.plate
B09,I,55,3,3,10,0,PC9.sp,SB.plate
B09,I,58,4,3,10,0,PC9.sp,SB.plate
B09,I,47,5,3,10,0,PC9.sp,SB.plate
B09,I,36,6,3,10,0,PC9.sp,SB.plate
B09,I,23,7,3,10,0,PC9.sp,SB.plate
B09,I,19,8,3,10,0,PC9.sp,SB.plate
B09,I,16,9,3,10,0,PC9.sp,SB.plate
B09,I,6,10,3,10,0,PC9.sp,SB.plate
B09,J,18,0,3,10,0,PC9.sp,SB.plate
B09,J,24,1,3,10,0,PC9.sp,SB.plate
B09,J,42,2,3,10,0,PC9.sp,SB.plate
B09,J,47,3,3,10,0,PC9.sp,SB.plate
B09,J,46,4,3,10,0,PC9.sp,SB.plate
B09,J,39,5,3,10,0,PC9.sp,SB.plate
B09,J,37,6,3,10,0,PC9.sp,SB.plate
B09,J,12,7,3,10,0,PC9.sp,SB.plate
B09,J,9,8,3,10,0,PC9.sp,SB.plate
B09,J,9,9,3,10,0,PC9.sp,SB.plate
B09,J,4,10,3,10,0,PC9.sp,SB.plate
B09,K,52,0,3,10,0,PC9.sp,SB.plate
B09,K,84,1,3,10,0,PC9.sp,SB.plate
B09,K,112,2,3,10,0,PC9.sp,SB.plate
B09,K,111,3,3,10,0,PC9.sp,SB.plate
B09,K,110,4,3,10,0,PC9.sp,SB.plate
B09,K,103,5,3,10,0,PC9.sp,SB.plate
B09,K,90,6,3,10,0,PC9.sp,SB.plate
B09,K,77,7,3,10,0,PC9.sp,SB.plate
B09,K,73,8,3,10,0,PC9.sp,SB.plate
B09,K,60,9,3,10,0,PC9.sp,SB.plate
B09,K,46,10,3,10,0,PC9.sp,SB.plate
B09,L,28,0,3,10,0,PC9.sp,SB.plate
B09,L,60,1,3,10,0,PC9.sp,SB.plate
B09,L,98,2,3,10,0,PC9.sp,SB.plate
B09,L,99,3,3,10,0,PC9.sp,SB.plate
B09,L,101,4,3,10,0,PC9.sp,SB.plate
B09,L,94,5,3,10,0,PC9.sp,SB.plate
B09,L,70,6,3,10,0,PC9.sp,SB.plate
B09,L,64,7,3,10,0,PC9.sp,SB.plate
B09,L,49,8,3,10,0,PC9.sp,SB.plate
B09,L,36,9,3,10,0,PC9.sp,SB.plate
B09,L,15,10,3,10,0,PC9.sp,SB.plate
B09,M,16,0,3,10,0,PC9.sp,SB.plate
B09,M,27,1,3,10,0,PC9.sp,SB.plate
B09,M,33,2,3,10,0,PC9.sp,SB.plate
B09,M,33,3,3,10,0,PC9.sp,SB.plate
B09,M,25,4,3,10,0,PC9.sp,SB.plate
B09,M,24,5,3,10,0,PC9.sp,SB.plate
B09,M,21,6,3,10,0,PC9.sp,SB.plate
B09,M,10,7,3,10,0,PC9.sp,SB.plate
B09,M,10,8,3,10,0,PC9.sp,SB.plate
B09,M,10,9,3,10,0,PC9.sp,SB.plate
B09,M,8,10,3,10,0,PC9.sp,SB.plate
B09,N,35,0,3,10,0,PC9.sp,SB.plate
B09,N,70,1,3,10,0,PC9.sp,SB.plate
B09,N,85,2,3,10,0,PC9.sp,SB.plate
B09,N,79,3,3,10,0,PC9.sp,SB.plate
B09,N,67,4,3,10,0,PC9.sp,SB.plate
B09,N,50,5,3,10,0,PC9.sp,SB.plate
B09,N,36,6,3,10,0,PC9.sp,SB.plate
B09,N,19,7,3,10,0,PC9.sp,SB.plate
B09,N,22,8,3,10,0,PC9.sp,SB.plate
B09,N,21,9,3,10,0,PC9.sp,SB.plate
B09,N,13,10,3,10,0,PC9.sp,SB.plate
B09,O,32,0,3,10,0,PC9.sp,SB.plate
B09,O,55,1,3,10,0,PC9.sp,SB.plate
B09,O,82,2,3,10,0,PC9.sp,SB.plate
B09,O,110,3,3,10,0,PC9.sp,SB.plate
B09,O,107,4,3,10,0,PC9.sp,SB.plate
B09,O,108,5,3,10,0,PC9.sp,SB.plate
B09,O,111,6,3,10,0,PC9.sp,SB.plate
B09,O,101,7,3,10,0,PC9.sp,SB.plate
B09,O,91,8,3,10,0,PC9.sp,SB.plate
B09,O,76,9,3,10,0,PC9.sp,SB.plate
B09,O,46,10,3,10,0,PC9.sp,SB.plate
B09,P,29,0,3,10,0,PC9.sp,SB.plate
B09,P,43,1,3,10,0,PC9.sp,SB.plate
B09,P,60,2,3,10,0,PC9.sp,SB.plate
B09,P,69,3,3,10,0,PC9.sp,SB.plate
B09,P,77,4,3,10,0,PC9.sp,SB.plate
B09,P,81,5,3,10,0,PC9.sp,SB.plate
B09,P,85,6,3,10,0,PC9.sp,SB.plate
B09,P,85,7,3,10,0,PC9.sp,SB.plate
B09,P,87,8,3,10,0,PC9.sp,SB.plate
B09,P,88,9,3,10,0,PC9.sp,SB.plate
B09,P,94,10,3,10,0,PC9.sp,SB.plate
B09,Q,25,0,3,10,0,PC9.sp,SB.plate
B09,Q,52,1,3,10,0,PC9.sp,SB.plate
B09,Q,79,2,3,10,0,PC9.sp,SB.plate
B09,Q,78,3,3,10,0,PC9.sp,SB.plate
B09,Q,74,4,3,10,0,PC9.sp,SB.plate
B09,Q,68,5,3,10,0,PC9.sp,SB.plate
B09,Q,56,6,3,10,0,PC9.sp,SB.plate
B09,Q,44,7,3,10,0,PC9.sp,SB.plate
B09,Q,34,8,3,10,0,PC9.sp,SB.plate
B09,Q,21,9,3,10,0,PC9.sp,SB.plate
B09,Q,14,10,3,10,0,PC9.sp,SB.plate
B09,R,15,0,3,10,0,PC9.sp,SB.plate
B09,R,21,1,3,10,0,PC9.sp,SB.plate
B09,R,22,2,3,10,0,PC9.sp,SB.plate
B09,R,22,3,3,10,0,PC9.sp,SB.plate
B09,R,20,4,3,10,0,PC9.sp,SB.plate
B09,R,19,5,3,10,0,PC9.sp,SB.plate
B09,R,13,6,3,10,0,PC9.sp,SB.plate
B09,R,8,7,3,10,0,PC9.sp,SB.plate
B09,R,7,8,3,10,0,PC9.sp,SB.plate
B09,R,3,9,3,10,0,PC9.sp,SB.plate
B09,R,2,10,3,10,0,PC9.sp,SB.plate
C02,A,22,0,0,1,0,PC9.sp,SB.plate
C02,A,36,1,0,1,0,PC9.sp,SB.plate
C02,A,56,2,0,1,0,PC9.sp,SB.plate
C02,A,103,3,0,1,0,PC9.sp,SB.plate
C02,B,26,0,0,1,0,PC9.sp,SB.plate
C02,B,52,1,0,1,0,PC9.sp,SB.plate
C02,B,100,2,0,1,0,PC9.sp,SB.plate
C02,B,191,3,0,1,0,PC9.sp,SB.plate
C02,C,40,0,0,1,0,PC9.sp,SB.plate
C02,C,101,1,0,1,0,PC9.sp,SB.plate
C02,C,199,2,0,1,0,PC9.sp,SB.plate
C02,C,340,3,0,1,0,PC9.sp,SB.plate
C02,D,44,0,0,1,0,PC9.sp,SB.plate
C02,D,72,1,0,1,0,PC9.sp,SB.plate
C02,D,133,2,0,1,0,PC9.sp,SB.plate
C02,D,220,3,0,1,0,PC9.sp,SB.plate
C02,E,44,0,0,1,0,PC9.sp,SB.plate
C02,E,78,1,0,1,0,PC9.sp,SB.plate
C02,E,142,2,0,1,0,PC9.sp,SB.plate
C02,E,259,3,0,1,0,PC9.sp,SB.plate
C02,F,23,0,0,1,0,PC9.sp,SB.plate
C02,F,48,1,0,1,0,PC9.sp,SB.plate
C02,F,63,2,0,1,0,PC9.sp,SB.plate
C02,F,81,3,0,1,0,PC9.sp,SB.plate
C02,G,66,0,0,1,0,PC9.sp,SB.plate
C02,G,117,1,0,1,0,PC9.sp,SB.plate
C02,G,181,2,0,1,0,PC9.sp,SB.plate
C02,G,351,3,0,1,0,PC9.sp,SB.plate
C02,H,9,0,0,1,0,PC9.sp,SB.plate
C02,H,15,1,0,1,0,PC9.sp,SB.plate
C02,H,17,2,0,1,0,PC9.sp,SB.plate
C02,H,34,3,0,1,0,PC9.sp,SB.plate
C02,I,44,0,0,1,0,PC9.sp,SB.plate
C02,I,78,1,0,1,0,PC9.sp,SB.plate
C02,I,138,2,0,1,0,PC9.sp,SB.plate
C02,I,210,3,0,1,0,PC9.sp,SB.plate
C02,J,76,0,0,1,0,PC9.sp,SB.plate
C02,J,135,1,0,1,0,PC9.sp,SB.plate
C02,J,233,2,0,1,0,PC9.sp,SB.plate
C02,J,432,3,0,1,0,PC9.sp,SB.plate
C02,K,46,0,0,1,0,PC9.sp,SB.plate
C02,K,88,1,0,1,0,PC9.sp,SB.plate
C02,K,161,2,0,1,0,PC9.sp,SB.plate
C02,K,289,3,0,1,0,PC9.sp,SB.plate
C02,L,23,0,0,1,0,PC9.sp,SB.plate
C02,L,37,1,0,1,0,PC9.sp,SB.plate
C02,L,57,2,0,1,0,PC9.sp,SB.plate
C02,L,79,3,0,1,0,PC9.sp,SB.plate
C03,A,18,0,0,1,0,PC9.sp,SB.plate
C03,A,29,1,0,1,0,PC9.sp,SB.plate
C03,A,39,2,0,1,0,PC9.sp,SB.plate
C03,A,47,3,0,1,0,PC9.sp,SB.plate
C03,B,16,0,0,1,0,PC9.sp,SB.plate
C03,B,33,1,0,1,0,PC9.sp,SB.plate
C03,B,58,2,0,1,0,PC9.sp,SB.plate
C03,B,91,3,0,1,0,PC9.sp,SB.plate
C03,C,40,0,0,1,0,PC9.sp,SB.plate
C03,C,76,1,0,1,0,PC9.sp,SB.plate
C03,C,130,2,0,1,0,PC9.sp,SB.plate
C03,C,225,3,0,1,0,PC9.sp,SB.plate
C03,D,31,0,0,1,0,PC9.sp,SB.plate
C03,D,58,1,0,1,0,PC9.sp,SB.plate
C03,D,105,2,0,1,0,PC9.sp,SB.plate
C03,D,176,3,0,1,0,PC9.sp,SB.plate
C03,E,45,0,0,1,0,PC9.sp,SB.plate
C03,E,88,1,0,1,0,PC9.sp,SB.plate
C03,E,168,2,0,1,0,PC9.sp,SB.plate
C03,E,332,3,0,1,0,PC9.sp,SB.plate
C03,F,71,0,0,1,0,PC9.sp,SB.plate
C03,F,134,1,0,1,0,PC9.sp,SB.plate
C03,F,217,2,0,1,0,PC9.sp,SB.plate
C03,F,397,3,0,1,0,PC9.sp,SB.plate
C03,G,47,0,0,1,0,PC9.sp,SB.plate
C03,G,82,1,0,1,0,PC9.sp,SB.plate
C03,G,158,2,0,1,0,PC9.sp,SB.plate
C03,G,311,3,0,1,0,PC9.sp,SB.plate
C03,H,15,0,0,1,0,PC9.sp,SB.plate
C03,H,26,1,0,1,0,PC9.sp,SB.plate
C03,H,40,2,0,1,0,PC9.sp,SB.plate
C03,H,84,3,0,1,0,PC9.sp,SB.plate
C03,I,22,0,0,1,0,PC9.sp,SB.plate
C03,I,56,1,0,1,0,PC9.sp,SB.plate
C03,I,84,2,0,1,0,PC9.sp,SB.plate
C03,I,172,3,0,1,0,PC9.sp,SB.plate
C03,J,75,0,0,1,0,PC9.sp,SB.plate
C03,J,134,1,0,1,0,PC9.sp,SB.plate
C03,J,243,2,0,1,0,PC9.sp,SB.plate
C03,J,358,3,0,1,0,PC9.sp,SB.plate
C03,K,50,0,0,1,0,PC9.sp,SB.plate
C03,K,102,1,0,1,0,PC9.sp,SB.plate
C03,K,136,2,0,1,0,PC9.sp,SB.plate
C03,K,238,3,0,1,0,PC9.sp,SB.plate
C04,A,36,0,0,1,0,PC9.sp,SB.plate
C04,A,74,1,0,1,0,PC9.sp,SB.plate
C04,A,133,2,0,1,0,PC9.sp,SB.plate
C04,A,238,3,0,1,0,PC9.sp,SB.plate
C04,B,23,0,0,1,0,PC9.sp,SB.plate
C04,B,38,1,0,1,0,PC9.sp,SB.plate
C04,B,77,2,0,1,0,PC9.sp,SB.plate
C04,B,142,3,0,1,0,PC9.sp,SB.plate
C04,C,34,0,0,1,0,PC9.sp,SB.plate
C04,C,64,1,0,1,0,PC9.sp,SB.plate
C04,C,133,2,0,1,0,PC9.sp,SB.plate
C04,C,229,3,0,1,0,PC9.sp,SB.plate
C04,D,29,0,0,1,0,PC9.sp,SB.plate
C04,D,57,1,0,1,0,PC9.sp,SB.plate
C04,D,107,2,0,1,0,PC9.sp,SB.plate
C04,D,185,3,0,1,0,PC9.sp,SB.plate
C04,E,47,0,0,1,0,PC9.sp,SB.plate
C04,E,81,1,0,1,0,PC9.sp,SB.plate
C04,E,162,2,0,1,0,PC9.sp,SB.plate
C04,E,328,3,0,1,0,PC9.sp,SB.plate
C04,F,31,0,0,1,0,PC9.sp,SB.plate
C04,F,54,1,0,1,0,PC9.sp,SB.plate
C04,F,103,2,0,1,0,PC9.sp,SB.plate
C04,F,193,3,0,1,0,PC9.sp,SB.plate
C04,G,39,0,0,1,0,PC9.sp,SB.plate
C04,G,85,1,0,1,0,PC9.sp,SB.plate
C04,G,166,2,0,1,0,PC9.sp,SB.plate
C04,G,337,3,0,1,0,PC9.sp,SB.plate
C04,H,35,0,0,1,0,PC9.sp,SB.plate
C04,H,74,1,0,1,0,PC9.sp,SB.plate
C04,H,144,2,0,1,0,PC9.sp,SB.plate
C04,H,288,3,0,1,0,PC9.sp,SB.plate
C04,I,71,0,0,1,0,PC9.sp,SB.plate
C04,I,136,1,0,1,0,PC9.sp,SB.plate
C04,I,280,2,0,1,0,PC9.sp,SB.plate
C04,I,541,3,0,1,0,PC9.sp,SB.plate
C04,J,30,0,0,1,0,PC9.sp,SB.plate
C04,J,59,1,0,1,0,PC9.sp,SB.plate
C04,J,109,2,0,1,0,PC9.sp,SB.plate
C04,J,207,3,0,1,0,PC9.sp,SB.plate
C04,K,13,0,0,1,0,PC9.sp,SB.plate
C04,K,19,1,0,1,0,PC9.sp,SB.plate
C04,K,24,2,0,1,0,PC9.sp,SB.plate
C04,K,37,3,0,1,0,PC9.sp,SB.plate
C04,L,41,0,0,1,0,PC9.sp,SB.plate
C04,L,76,1,0,1,0,PC9.sp,SB.plate
C04,L,123,2,0,1,0,PC9.sp,SB.plate
C04,L,236,3,0,1,0,PC9.sp,SB.plate
C04,M,18,0,0,1,0,PC9.sp,SB.plate
C04,M,28,1,0,1,0,PC9.sp,SB.plate
C04,M,51,2,0,1,0,PC9.sp,SB.plate
C04,M,85,3,0,1,0,PC9.sp,SB.plate
C04,N,47,0,0,1,0,PC9.sp,SB.plate
C04,N,78,1,0,1,0,PC9.sp,SB.plate
C04,N,115,2,0,1,0,PC9.sp,SB.plate
C04,N,172,3,0,1,0,PC9.sp,SB.plate
C04,O,32,0,0,1,0,PC9.sp,SB.plate
C04,O,24,1,0,1,0,PC9.sp,SB.plate
C04,O,47,2,0,1,0,PC9.sp,SB.plate
C04,O,105,3,0,1,0,PC9.sp,SB.plate
C04,P,16,0,0,1,0,PC9.sp,SB.plate
C04,P,26,1,0,1,0,PC9.sp,SB.plate
C04,P,32,2,0,1,0,PC9.sp,SB.plate
C04,P,51,3,0,1,0,PC9.sp,SB.plate
C04,Q,7,0,0,1,0,PC9.sp,SB.plate
C04,Q,16,1,0,1,0,PC9.sp,SB.plate
C04,Q,28,2,0,1,0,PC9.sp,SB.plate
C04,Q,56,3,0,1,0,PC9.sp,SB.plate
C04,R,19,0,0,1,0,PC9.sp,SB.plate
C04,R,31,1,0,1,0,PC9.sp,SB.plate
C04,R,47,2,0,1,0,PC9.sp,SB.plate
C04,R,72,3,0,1,0,PC9.sp,SB.plate
C04,S,25,0,0,1,0,PC9.sp,SB.plate
C04,S,33,1,0,1,0,PC9.sp,SB.plate
C04,S,55,2,0,1,0,PC9.sp,SB.plate
C04,S,92,3,0,1,0,PC9.sp,SB.plate
C04,T,30,0,0,1,0,PC9.sp,SB.plate
C04,T,64,1,0,1,0,PC9.sp,SB.plate
C04,T,116,2,0,1,0,PC9.sp,SB.plate
C04,T,191,3,0,1,0,PC9.sp,SB.plate
C04,U,25,0,0,1,0,PC9.sp,SB.plate
C04,U,43,1,0,1,0,PC9.sp,SB.plate
C04,U,64,2,0,1,0,PC9.sp,SB.plate
C04,U,102,3,0,1,0,PC9.sp,SB.plate
C07,A,37,0,3,1,0,PC9.sp,SB.plate
C07,A,64,1,3,1,0,PC9.sp,SB.plate
C07,A,106,2,3,1,0,PC9.sp,SB.plate
C07,A,137,3,3,1,0,PC9.sp,SB.plate
C07,A,162,4,3,1,0,PC9.sp,SB.plate
C07,A,198,5,3,1,0,PC9.sp,SB.plate
C07,A,211,6,3,1,0,PC9.sp,SB.plate
C07,A,232,7,3,1,0,PC9.sp,SB.plate
C07,A,256,8,3,1,0,PC9.sp,SB.plate
C07,A,286,9,3,1,0,PC9.sp,SB.plate
C07,A,308,10,3,1,0,PC9.sp,SB.plate
C07,B,20,0,3,1,0,PC9.sp,SB.plate
C07,B,15,1,3,1,0,PC9.sp,SB.plate
C07,B,20,2,3,1,0,PC9.sp,SB.plate
C07,B,21,3,3,1,0,PC9.sp,SB.plate
C07,B,20,4,3,1,0,PC9.sp,SB.plate
C07,B,20,5,3,1,0,PC9.sp,SB.plate
C07,B,15,6,3,1,0,PC9.sp,SB.plate
C07,B,13,7,3,1,0,PC9.sp,SB.plate
C07,B,11,8,3,1,0,PC9.sp,SB.plate
C07,B,9,9,3,1,0,PC9.sp,SB.plate
C07,B,7,10,3,1,0,PC9.sp,SB.plate
C07,C,28,0,3,1,0,PC9.sp,SB.plate
C07,C,46,1,3,1,0,PC9.sp,SB.plate
C07,C,58,2,3,1,0,PC9.sp,SB.plate
C07,C,78,3,3,1,0,PC9.sp,SB.plate
C07,C,71,4,3,1,0,PC9.sp,SB.plate
C07,C,67,5,3,1,0,PC9.sp,SB.plate
C07,C,57,6,3,1,0,PC9.sp,SB.plate
C07,C,41,7,3,1,0,PC9.sp,SB.plate
C07,C,33,8,3,1,0,PC9.sp,SB.plate
C07,C,26,9,3,1,0,PC9.sp,SB.plate
C07,C,26,10,3,1,0,PC9.sp,SB.plate
C07,D,63,0,3,1,0,PC9.sp,SB.plate
C07,D,106,1,3,1,0,PC9.sp,SB.plate
C07,D,116,2,3,1,0,PC9.sp,SB.plate
C07,D,125,3,3,1,0,PC9.sp,SB.plate
C07,D,123,4,3,1,0,PC9.sp,SB.plate
C07,D,105,5,3,1,0,PC9.sp,SB.plate
C07,D,93,6,3,1,0,PC9.sp,SB.plate
C07,D,77,7,3,1,0,PC9.sp,SB.plate
