Expt,Well,Colony,Cell.count,Time.day,Erl,CHX,FSK,TRM,17A,SB,An,Cell.line,Plate,ABT,PLX,Pre.well
BPSKMEL,XX,67,35,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day2
BPSKMEL,XX,67,75,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day3
BPSKMEL,XX,67,150,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day4
BPSKMEL,XX,67,283,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day5
BPSKMEL,XX,67,496,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day6
BPSKMEL,XX,67,471,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day7
BPSKMEL,XX,67,621,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day8
BPSKMEL,XX,67,559,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day9
BPSKMEL,XX,67,624,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day10
BPSKMEL,XX,67,745,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day11
BPSKMEL,XX,67,601,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day12
BPSKMEL,XX,67,674,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day13
BPSKMEL,XX,67,786,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day14
BPSKMEL,XX,67,689,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day15
BPSKMEL,XX,67,734,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day16
BPSKMEL,XX,67,792,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day17
BPSKMEL,XX,67,807,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day18
BPSKMEL,XX,67,800,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day19
BPSKMEL,XX,67,747,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day20
BPSKMEL,XX,68,5,0,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day0
BPSKMEL,XX,68,6,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day1
BPSKMEL,XX,68,10,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day2
BPSKMEL,XX,68,14,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day3
BPSKMEL,XX,68,30,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day4
BPSKMEL,XX,68,48,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day5
BPSKMEL,XX,68,79,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day6
BPSKMEL,XX,68,79,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day7
BPSKMEL,XX,68,94,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day8
BPSKMEL,XX,68,95,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day9
BPSKMEL,XX,68,115,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day10
BPSKMEL,XX,68,154,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day11
BPSKMEL,XX,68,155,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day12
BPSKMEL,XX,68,191,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day13
BPSKMEL,XX,68,245,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day14
BPSKMEL,XX,68,249,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day15
BPSKMEL,XX,68,294,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day16
BPSKMEL,XX,68,362,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day17
BPSKMEL,XX,68,367,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day18
BPSKMEL,XX,68,413,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day19
BPSKMEL,XX,68,407,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day20
BPSKMEL,XX,69,8,0,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day0
BPSKMEL,XX,69,22,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day1
BPSKMEL,XX,69,31,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day2
BPSKMEL,XX,69,59,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day3
BPSKMEL,XX,69,94,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day4
BPSKMEL,XX,69,161,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day5
BPSKMEL,XX,69,233,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day6
BPSKMEL,XX,69,224,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day7
BPSKMEL,XX,69,249,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day8
BPSKMEL,XX,69,288,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day9
BPSKMEL,XX,69,326,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day10
BPSKMEL,XX,69,349,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day11
BPSKMEL,XX,69,372,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day12
BPSKMEL,XX,69,357,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day13
BPSKMEL,XX,69,375,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day14
BPSKMEL,XX,69,377,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day15
BPSKMEL,XX,69,372,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day16
BPSKMEL,XX,69,382,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day17
BPSKMEL,XX,69,385,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day18
BPSKMEL,XX,69,373,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day19
BPSKMEL,XX,69,363,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C05H2B_day20
BPSKMEL,XX,70,2,0,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day0
BPSKMEL,XX,70,2,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day1
BPSKMEL,XX,70,4,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day2
BPSKMEL,XX,70,4,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day3
BPSKMEL,XX,70,17,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day4
BPSKMEL,XX,70,33,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day5
BPSKMEL,XX,70,53,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day6
BPSKMEL,XX,70,53,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day7
BPSKMEL,XX,70,70,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day8
BPSKMEL,XX,70,60,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day9
BPSKMEL,XX,70,79,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day10
BPSKMEL,XX,70,102,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day11
BPSKMEL,XX,70,91,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day12
BPSKMEL,XX,70,81,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day13
BPSKMEL,XX,70,87,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day14
BPSKMEL,XX,70,79,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day15
BPSKMEL,XX,70,91,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day16
BPSKMEL,XX,70,79,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day17
BPSKMEL,XX,70,71,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day18
BPSKMEL,XX,70,77,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day19
BPSKMEL,XX,70,73,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day20
BPSKMEL,XX,71,7,0,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day0
BPSKMEL,XX,71,14,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day1
BPSKMEL,XX,71,16,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day2
BPSKMEL,XX,71,18,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day3
BPSKMEL,XX,71,40,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day4
BPSKMEL,XX,71,72,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day5
BPSKMEL,XX,71,102,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day6
BPSKMEL,XX,71,105,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day7
BPSKMEL,XX,71,91,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day8
BPSKMEL,XX,71,96,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day9
BPSKMEL,XX,71,102,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day10
BPSKMEL,XX,71,100,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day11
BPSKMEL,XX,71,96,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day12
BPSKMEL,XX,71,83,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day13
BPSKMEL,XX,71,69,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day14
BPSKMEL,XX,71,54,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day15
BPSKMEL,XX,71,40,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day16
BPSKMEL,XX,71,44,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day17
BPSKMEL,XX,71,43,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day18
BPSKMEL,XX,71,40,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day19
BPSKMEL,XX,71,39,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day20
BPSKMEL,XX,72,2,0,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day0
BPSKMEL,XX,72,5,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day1
BPSKMEL,XX,72,13,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day2
BPSKMEL,XX,72,19,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day3
BPSKMEL,XX,72,41,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day4
BPSKMEL,XX,72,68,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day5
BPSKMEL,XX,72,105,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day6
BPSKMEL,XX,72,108,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day7
BPSKMEL,XX,72,117,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day8
BPSKMEL,XX,72,119,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day9
BPSKMEL,XX,72,127,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day10
BPSKMEL,XX,72,158,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day11
BPSKMEL,XX,72,141,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day12
BPSKMEL,XX,72,150,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day13
BPSKMEL,XX,72,160,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day14
BPSKMEL,XX,72,159,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day15
BPSKMEL,XX,72,169,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day16
BPSKMEL,XX,72,173,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day17
BPSKMEL,XX,72,184,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day18
BPSKMEL,XX,72,171,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day19
BPSKMEL,XX,72,173,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day20
BPSKMEL,XX,73,2,0,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day0
BPSKMEL,XX,73,1,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day1
BPSKMEL,XX,73,5,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day2
BPSKMEL,XX,73,5,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day3
BPSKMEL,XX,73,16,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day4
BPSKMEL,XX,73,39,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day5
BPSKMEL,XX,73,60,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day6
BPSKMEL,XX,73,64,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day7
BPSKMEL,XX,73,79,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day8
BPSKMEL,XX,73,88,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day9
BPSKMEL,XX,73,98,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day10
BPSKMEL,XX,73,113,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day11
BPSKMEL,XX,73,110,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day12
BPSKMEL,XX,73,98,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day13
BPSKMEL,XX,73,96,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day14
BPSKMEL,XX,73,96,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day15
BPSKMEL,XX,73,98,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day16
BPSKMEL,XX,73,91,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day17
BPSKMEL,XX,73,72,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day18
BPSKMEL,XX,73,73,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day19
BPSKMEL,XX,73,68,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day20
BPSKMEL,XX,74,5,0,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day0
BPSKMEL,XX,74,8,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day1
BPSKMEL,XX,74,18,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day2
BPSKMEL,XX,74,34,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day3
BPSKMEL,XX,74,75,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day4
BPSKMEL,XX,74,138,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day5
BPSKMEL,XX,74,221,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day6
BPSKMEL,XX,74,243,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day7
BPSKMEL,XX,74,322,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day8
BPSKMEL,XX,74,346,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day9
BPSKMEL,XX,74,399,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day10
BPSKMEL,XX,74,445,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day11
BPSKMEL,XX,74,443,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day12
BPSKMEL,XX,74,470,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day13
BPSKMEL,XX,74,500,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day14
BPSKMEL,XX,74,476,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day15
BPSKMEL,XX,74,486,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day16
BPSKMEL,XX,74,571,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day17
BPSKMEL,XX,74,550,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day18
BPSKMEL,XX,74,524,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day19
BPSKMEL,XX,74,508,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day20
BPSKMEL,XX,75,1,0,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day0
BPSKMEL,XX,75,3,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day1
BPSKMEL,XX,75,8,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day2
BPSKMEL,XX,75,17,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day3
BPSKMEL,XX,75,36,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day4
BPSKMEL,XX,75,50,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day5
BPSKMEL,XX,75,76,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day6
BPSKMEL,XX,75,65,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day7
BPSKMEL,XX,75,87,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day8
BPSKMEL,XX,75,92,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day9
BPSKMEL,XX,75,85,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day10
BPSKMEL,XX,75,101,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day11
BPSKMEL,XX,75,107,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day12
BPSKMEL,XX,75,97,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day13
BPSKMEL,XX,75,107,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day14
BPSKMEL,XX,75,98,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day15
BPSKMEL,XX,75,94,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day16
BPSKMEL,XX,75,107,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day17
BPSKMEL,XX,75,98,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day18
BPSKMEL,XX,75,102,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day19
BPSKMEL,XX,75,100,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day20
BPSKMEL,XX,76,1,0,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day0
BPSKMEL,XX,76,1,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day1
BPSKMEL,XX,76,1,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day2
BPSKMEL,XX,76,4,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day3
BPSKMEL,XX,76,8,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day4
BPSKMEL,XX,76,15,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day5
BPSKMEL,XX,76,25,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day6
BPSKMEL,XX,76,30,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day7
BPSKMEL,XX,76,37,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day8
BPSKMEL,XX,76,52,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day9
BPSKMEL,XX,76,52,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day10
BPSKMEL,XX,76,51,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day11
BPSKMEL,XX,76,63,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day12
BPSKMEL,XX,76,51,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day13
BPSKMEL,XX,76,56,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day14
BPSKMEL,XX,76,50,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day15
BPSKMEL,XX,76,60,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day16
BPSKMEL,XX,76,73,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day17
BPSKMEL,XX,76,75,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day18
BPSKMEL,XX,76,72,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day19
BPSKMEL,XX,76,82,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day20
BPSKMEL,XX,77,2,0,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day0
BPSKMEL,XX,77,5,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day1
BPSKMEL,XX,77,9,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day2
BPSKMEL,XX,77,16,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day3
BPSKMEL,XX,77,26,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day4
BPSKMEL,XX,77,49,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day5
BPSKMEL,XX,77,74,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day6
BPSKMEL,XX,77,76,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day7
BPSKMEL,XX,77,103,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day8
BPSKMEL,XX,77,105,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day9
BPSKMEL,XX,77,109,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day10
BPSKMEL,XX,77,117,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day11
BPSKMEL,XX,77,49,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day12
BPSKMEL,XX,77,47,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day13
BPSKMEL,XX,77,32,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day14
BPSKMEL,XX,77,32,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day15
BPSKMEL,XX,77,36,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day16
BPSKMEL,XX,77,24,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,8,WellR05-C06H2B_day17
